token_address,chain,token_name,total_holders,total_supply,total_circulating_supply,howmany_holders_exceeding_5_percent_circulating,total_top_10_balance,top10_percentage_of_total_supply,top10_percentage_of_circulating_supply,top_10_less_than_70_percent_of_total,top_10_less_than_70_percent_of_circulating,owner_exceeds_5_percent_circulating,creator_exceeds_5_percent_circulating,owner_is_creator
0x14cf922aa1512adfc34409b63e18d391e4a86a2f,eth,ETH Strategy,200,146933527.50052813,30514888.08149964,2,146437411.91543657,99.66235372312165,479.88841225414046,False,False,True,,False
0x151b1e2635a717bcdc836ecd6fbb62b674fe3e1d,bsc,Venus XVS,200,36119146.76335805,0.0,0,25474866.99852539,70.5300907727117,0.0,False,True,,,True
0x154a9f9cbd3449ad22fdae23044319d6ef2a1fab,bsc,CryptoBlades Skill Token,200,1000000.0,1000000.0,2,464371.058715528,46.437105871552795,46.437105871552795,True,True,,,True
0x1559fa1b8f28238fd5d76d9f434ad86fd20d1559,eth,EDEN,200,166948015.6260222,159148015.6260222,3,156507675.029192,93.74635238539317,98.34095286300355,False,False,,,True
0x15b543e986b8c34074dfc9901136d9355a537e7e,eth,Student Coin,200,10000000000.0,0.0,0,9765124321.899063,97.65124321899063,0.0,False,True,,,True
0x1613957159e9b0ac6c80e824f7eea748a32a0ae2,bsc,pTokens CGG,200,6708774.45813095,111900000.0,0,2981831.25635149,44.44673576315489,2.664728557954861,True,True,,,True
0x1633b7157e7638c4d6593436111bf125ee74703f,bsc,Splintershards,200,1327940171.1578515,489718725.3536008,3,1189636389.4430635,89.58508939493872,242.92238132901457,False,False,,,True
0x1634e10c9155be623b5a52d6ca01c7a904d89b0a,eth,This Is Fine,200,69000000000000.0,69000000000000.0,1,32946006029855.87,47.74783482587807,47.74783482587807,True,True,,False,False
0x164f12c8d7d16b905cc4f11e819a9fc5b183ef71,eth,dMarketplace Token,200,100000000000.0,91999997035.83809,1,40816116868.52139,40.8161168685214,44.365345851719646,True,True,True,True,True
0x16939ef78684453bfdfb47825f8a5f714f12623a,bsc,Tezos Token,200,5050000.000000001,0.0,0,3212227.435827949,63.60846407580097,0.0,True,True,,,True
0x1776b223ff636d0d76adf2290821f176421dd889,eth,America,200,177600000.0,0.0,0,114162437.38794085,64.28065168239912,0.0,True,True,,,True
0x17837004ea685690b32dbead02a274ec4333a26a,eth,Bear Inu,200,1000000000000000.0,0.0,0,942438372821918.5,94.24383728219186,0.0,False,True,,,True
0x1785113910847770290f5f840b4c74fc46451201,bsc,FABWELT,200,112466343.25715485,215068938.85857353,1,48712884.111644275,43.31329951776064,22.64989280654666,True,True,,,True
0x1796ae0b0fa4862485106a0de9b654efe301d0b2,bsc,Polkamon,200,1161664.8912896712,5853813.9522242285,0,841082.8191531072,72.40322277617804,14.368116684568143,False,True,,,True
0x17b7163cf1dbd286e262ddc68b553d899b93f526,bsc,Qubit Token,200,999999999.0,0.0,0,800790575.7992858,80.07905766000763,0.0,False,True,,,True
0x181de8c57c4f25eba9fd27757bbd11cc66a55d31,bsc,BelugaToken,200,5000.0,0.0,0,4894.187011810627,97.88374023621253,0.0,False,True,,False,False
0x1861c9058577c3b48e73d91d6f25c18b17fbffe0,bsc,DSLA,200,46255246.61086664,5566263561.663994,0,20763304.868114196,44.888539980751766,0.3730205125591854,True,True,,,True
0x1894251aebcff227133575ed3069be9670e25db0,bsc,HALO COIN,200,9999271911.022125,5565659916.043767,0,1246535488.6961439,12.466262541796636,22.396903646642816,True,True,,True,False
0x18c4af61dbe6fd55d6470943b4ab8530777d009c,bsc,AgaTech,200,10000000.0,0.0,0,3563082.932080021,35.63082932080021,0.0,True,True,,,True
0x190b589cf9fb8ddeabbfeae36a813ffb2a702454,bsc,bDollar,200,26384107.21617004,0.0,0,23331566.951683592,88.43038258040569,0.0,False,True,False,,False
0x193397bb76868c6873e733ad60d5953843ebc84e,bsc,MEMETOON,200,99999999999.99998,0.0,0,57079144413.45547,57.079144413455474,0.0,True,True,,,True
0x193f4a4a6ea24102f49b931deeeb931f6e32405d,bsc,TLOS,200,7274509.0656,419999962.96449995,0,5486124.014067229,75.41572860236356,1.3062201185315192,False,True,,,True
0x19a4866a85c652eb4a2ed44c42e4cb2863a62d51,bsc,Hodooi.com Token,200,1000000000.0,1000000000.0,4,836996268.1588556,83.69962681588557,83.69962681588557,False,False,,,True
0x19af07b52e5faa0c2b1e11721c52aa23172fe2f5,eth,MEMES ST,200,690000000000.0,0.0,0,365787632695.24396,53.012700390615066,0.0,True,True,,,True
0x19be6f3f83d079d640720bda3b638a00a3b7ee20,bsc,Kitnet Token,200,1000000000.0,202117279.13363454,3,880109146.4232899,88.01091464232898,435.4447824529566,False,False,,,True
0x19e6bfc1a6e4b042fb20531244d47e252445df01,bsc,Templar Token,200,533888.448446585,0.0,0,529910.265824477,99.2548663239141,0.0,False,True,,False,False
0x19f78a898f3e3c2f40c6e0cd2ee5545f549d5e99,eth,Deputy Dawgs,200,313000000000.0,313000000000.0,2,156276553666.62244,49.92861139508704,49.92861139508704,True,True,,,True
0x1a11ea9d61588d756d9f1014c3cf0d226aedd279,eth,MILEI Token,200,10000000.0,0.0,0,4849141.971661643,48.49141971661643,0.0,True,True,,,True
0x1a57367c6194199e5d9aea1ce027431682dfb411,eth,MatrixETF DAO Finance,200,623000000.0,41600000.0,19,559669439.5471336,89.83458098669881,1345.3592296806096,False,False,,False,False
0x1a9b49e9f075c37fe5f86c916bac9deb33556d7e,bsc,ASPOToken,200,500000000.0,0.0,0,417931928.08144325,83.58638561628865,0.0,False,True,,False,False
0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,bsc,Dai Token,200,40999971.51735277,40999971.51735277,2,14320419.878537295,34.92787762663772,34.92787762663772,True,True,,,True
0x1b3be8fcd2e7c5ce9c5c242e0066fdd9740220d0,eth,Licker,200,1000000000.0,970000000.0,2,864476215.8033669,86.44762158033669,89.12125936117185,False,False,,,True
0x1ba8d3c4c219b124d351f603060663bd1bcd9bbf,bsc,TornadoCash,200,67905.09141488001,3810550.883649667,0,33610.56937297248,49.49639073103054,0.8820396420157752,True,True,,,True
0x1bdd3cf7f79cfb8edbb955f20ad99211551ba275,bsc,Liquid Staking BNB,200,13574.894165305275,16407.61792752348,1,9679.188327803216,71.30212736789723,58.992038762473584,False,True,,,True
0x1bec41a36356d5574aeb068b599ab7e48dd008b8,bsc,DOGEFOOD,200,4.2e+17,0.0,0,1.4847250532701146e+17,35.350596506431295,0.0,True,True,,,True
0x1bf7aedec439d6bfe38f8f9b20cf3dc99e3571c4,bsc,TRONPAD.network,200,765212999.98,765212999.98,3,739066331.2134356,96.5830861776724,96.5830861776724,False,False,,,True
0x1cc1aca0dae2d6c4a0e8ae7b4f2d01eabbc435ee,bsc,Stronghands Finance,200,99346969.3884399,14511414.848344488,4,14868603.628945652,14.966338400128166,102.46143318438665,True,False,,,True
0x1cc7047e15825f639e0752eb1b89e4225f5327f2,eth,Pullix,200,200000000.0,0.0,0,150473771.79504868,75.23688589752435,0.0,False,True,False,False,True
0x1ce0c2827e2ef14d5c4f29a091d735a204794041,bsc,Avalanche,200,2000000.0,2000000.0,1,725953.3145927276,36.29766572963638,36.29766572963638,True,True,,,True
0x1cf4592ebffd730c7dc92c1bdffdfc3b9efcf29a,eth,WAVES,200,884941.7651465294,100000000.0,0,559688.4373505912,63.24579304468894,0.5596884373505912,True,True,,,True
0x1d229b958d5ddfca92146585a8711aecbe56f095,bsc,ZooToken,200,100258003.78218374,0.0,0,47348880.24523742,47.22703271462054,0.0,True,True,,,True
0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,bsc,XRP Token,200,325799999.90999883,0.0,0,214352244.269037,65.79258573611145,0.0,True,True,,,True
0x1d3437e570e93581bd94b2fd8fbf202d4a65654a,bsc,NanoByte Token,200,8970000000.0,1289900928.3212829,13,8287137861.678945,92.38726713131489,642.4631287353272,False,False,,,True
0x1d6cbdc6b29c6afbae65444a1f65ba9252b8ca83,bsc,TOR,200,1000001.0,17070481.49032999,0,905107.0576115191,90.51061525053666,5.302176497623925,False,True,,,True
0x1f39dd2bf5a27e2d4ed691dcf933077371777cb0,bsc,SnowCrash Token,200,102399999.99999999,0.0,0,59552014.78907165,58.15626444245279,0.0,True,True,,,True
0x1fa4a73a3f0133f0025378af00236f3abdee5d63,bsc,NEAR Protocol,200,11449999.99999992,0.0,0,3009682.2900319314,26.28543484744063,0.0,True,True,,,True
0x1ffd0b47127fdd4097e54521c9e2c7f0d66aafc5,bsc,Tixl Token,200,32394975.906144705,127121646.93647096,1,20491203.609718323,63.2542640843006,16.119366058841894,True,True,,,True
0x2015bc0be96be4aea2aabc95522109acfec84c30,eth,WETH HEDZ,164,1000000000.0,1000000000.0,1,960479119.3346239,96.04791193346239,96.04791193346239,False,False,,False,False
0x2047ab3072b52561596ce5e0131bdbb7c848538d,eth,bored token,200,1000000000.0,0.0,0,855930749.3808932,85.59307493808932,0.0,False,True,False,False,True
0x20de22029ab63cf9a7cf5feb2b737ca1ee4c82a6,bsc,Chess,200,300000000.0,204732636.0,6,280355637.01674604,93.451879005582,136.93744314255107,False,False,,,True
0x2167afa1c658dc5c4ec975f4af608ff075a8b8ae,bsc,EVAI,200,1000000000.0,0.0,0,676898152.4450436,67.68981524450435,0.0,True,True,,,True
0x217ddead61a42369a266f1fb754eb5d3ebadc88a,eth,Donkey,200,100000000.0,66294797.279515356,5,78915249.49167135,78.91524949167135,119.03686673773966,False,False,,,True
0x21cd589a989615a9e901328d3c089bbca16d00b2,eth,X Money,200,10000000.0,10000000.0,1,2991096.981914415,29.91096981914415,29.91096981914415,True,True,,,True
0x22514ffb0d7232a56f0c24090e7b68f179faa940,bsc,QORPO Token,200,9733670.850044,443483341.75,0,5434686.707517338,55.833886220765,1.2254545314085268,True,True,,,True
