token_address,chain,token_name,total_holders,total_supply,total_circulating_supply,howmany_holders_exceeding_5_percent_circulating,total_top_10_balance,top10_percentage_of_total_supply,top10_percentage_of_circulating_supply,top_10_less_than_70_percent_of_total,top_10_less_than_70_percent_of_circulating,owner_exceeds_5_percent_circulating,creator_exceeds_5_percent_circulating,owner_is_creator
0x20de22029ab63cf9a7cf5feb2b737ca1ee4c82a6,bsc,Chess,200,300000000.0,2.04181918e-10,200,279572062.4037418,93.19068746791392,1.3692302684890135e+20,False,False,,,True
0x2167afa1c658dc5c4ec975f4af608ff075a8b8ae,bsc,EVAI,200,1000000000.0,0.0,0,676721349.5038133,67.67213495038132,0.0,True,True,,,True
0x217ddead61a42369a266f1fb754eb5d3ebadc88a,eth,Donkey,200,100000000.0,101315508.8617936,4,78880248.24417657,78.88024824417656,77.85604507181482,False,False,,,True
0x21cd589a989615a9e901328d3c089bbca16d00b2,eth,X Money,200,10000000.0,0.01,200,2966362.249623845,29.66362249623845,29663622496.238453,True,False,,,True
0x22514ffb0d7232a56f0c24090e7b68f179faa940,bsc,QORPO Token,200,9605464.282329999,4.3118955175e-10,200,5397985.648397638,56.19703004182374,1.251882293179345e+18,True,False,,,True
0x22830be0954ff3bf7929405c488b1bba54a7e0d3,bsc,BRCStarter,200,21000000.0,0.0,0,18129714.202895276,86.33197239473941,0.0,False,True,,,True
0x22b4fa9a13a0d303ad258ee6d62a6ac60364b0c9,bsc,Big Pump,200,4444444444444.0,0.0,0,2353736306222.945,52.959066890021546,0.0,True,True,,,True
0x22b6c31c2beb8f2d0d5373146eed41ab9ede3caf,eth,CocktailBar,200,50000.0,0.0005,200,26425.69370404,52.85138740808,5285138740.808,True,False,,,True
0x22fffab2e52c4a1dff83b7db7ef319698d48667f,bsc,Bull,200,1000000000.0,1e-09,164,915356984.5250266,91.53569845250264,9.153569845250266e+19,False,False,,,True
0x232fb065d9d24c34708eedbf03724f2e95abe768,bsc,Sheesha Finance,200,99975.44947670848,5.893681809e-14,200,90237.80599022278,90.25996528402274,1.531093956453915e+20,False,False,,,True
0x23396cf899ca06c4472205fc903bdb4de249d6fc,bsc,Wrapped UST Token,200,88944638.52445796,0.0,0,58907707.82662224,66.22963317842235,0.0,True,True,,,True
0x238950013fa29a3575eb7a3d99c00304047a77b5,bsc,Beeper Coin,200,10000000000.0,1e-08,200,1360711059.154792,13.607110591547922,1.3607110591547922e+19,True,False,,,True
0x23b8683ff98f9e4781552dfe6f12aa32814924e8,bsc,Jarvis Synthetic Euro,200,2590.845759104606,0.0,0,1136.3809261162614,43.861388587987335,0.0,True,True,,,True
0x23ce9e926048273ef83be0a3a8ba9cb6d45cd978,bsc,Dalarnia,200,150867838.319056,0.0,0,144575859.007508,95.82947606219314,0.0,False,True,False,,False
0x23e8a70534308a4aaf76fb8c32ec13d17a3bd89e,bsc,lUSD,200,19335062288.585297,0.0,0,7152932223.063996,36.994616910475756,0.0,True,True,,,True
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,eth,Shina Inu,200,20000000000000.0,1.401963936811916e-05,200,10041750866450.625,50.20875433225312,7.1626313650304705e+19,True,False,,,True
0x2442421fe1acc8a732251fc372892b5ff1fdd938,bsc,Deer Token,123,1000000000.0,5.51575e-10,122,992884431.4926602,99.28844314926602,1.80008961880553e+20,False,False,True,True,True
