token_address,chain,token_name,price_usd,liquidity_usd,slippage_is_suspicious,first_abnormal_slippage_percent,first_abnormal_slippage_fixed,market_cap_usd,liquidity_to_market_cap_ratio,token_volume,volume_usd,volume_to_liquidity_ratio,locked_liquidity_percent,lock_duration,locked_95_for_15_days,creator_under_5_percent,creator_percent_of_lp,owner_under_5_percent,owner_percent_of_lp,total_lp_supply,lp_holders_count,error
0x32b86b99441480a7e5bd3a26c124ec2373e3f015,eth,BAD IDEA AI,6.644e-09,1089754.72,False,,,4550003.232534135,0.23950636171154072,1153727654882.6113,7665.366539040069,0.0070340292162626005,99.97,0.0,False,True,0.0,True,0.0,60879086.21075425,7,
0x32d7da6a7cf25ed1b86e1b0ee9a62b0252d46b16,bsc,Ginza,0.0005513,16621.45,False,,,0.0,0.0,34739.817610521975,19.152061448680765,0.0011522497404667321,0.0,0.0,False,True,0.0,True,0.4244,301716.17678249785,10,
0x32f1518baace69e85b9e5ff844ebd617c52573ac,bsc,Dexsport Protocol Native Token,0.01685,95401.88,False,,,3296395.2093188236,0.028941274920647065,46964.70833352208,791.355335419847,0.008294965837359253,0.0,0.0,False,True,0.12,True,0.0,358849.0678761151,1,
0x3301ee63fb29f863f2333bd4466acb46cd8323e6,eth,Akita Inu,5.205e-08,1217699.5,False,,,0.0,0.0,23620423977.66802,1229.4430680376204,0.001009644060819291,99.19,0.0,False,True,0.0,True,0.0,8904236.882738769,10,
0x330f4fe5ef44b4d0742fe8bed8ca5e29359870df,bsc,Jade Currency,0.001057,27601.53,False,,,61910.833725209,0.44582714105433124,0.0,0.0,0.0,85.4,0.0,False,True,0.0,True,0.0,9665.01692088484,10,Liquidity pool info could not be retrieved.
0x334b3ecb4dca3593bccc3c7ebd1a1c1d1780fbf1,bsc,Venus DAI,297.64886390829855,0.019442423790490063,True,,99.99673410698503,0.0,0.0,259.00244651,77091.78395317137,3965132.3715554196,0.0,0.0,False,True,0.0,True,0.0,50199523.01537317,1,
0x339c72829ab7dd45c3c52f965e7abe358dd8761e,bsc,Wanaka Farm,0.002468,106612.56,False,,,428248.01357576,0.24895050676315514,1194.406791103309,2.9477959604429667,2.7649612395040198e-05,93.02,0.0,False,True,0.0,True,0.0,721118.5100238161,10,
0x33e07f5055173cf8febede8b21b12d1e2b523205,eth,Etherland,0.0003506191303804789,12.006061354078527,True,,5.786236873668362,14334.504052795492,0.0008375637768742425,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,3.52375517059244,2,Liquidity pool info could not be retrieved.
0x33f391f4c4fe802b70b77ae37670037a92114a7c,eth,Burp,0.0001585,15667.44,False,,,0.0,0.0,557043.948468857,88.29146583231383,0.00563534730832311,0.0,0.0,False,True,0.0,True,0.0,8047.598686803299,2,
0x347862372f7c8f83d69025234367ac11c5241db3,bsc,Kiirocoin,,,,,,,,,,,0.0,0.0,False,True,3.3215,True,3.3215,163928082.9643628,1,Liquidity pool info could not be retrieved.
0x347e430b7cd1235e216be58ffa13394e5009e6e2,bsc,GAIA Everworld,0.00391,34075.38,False,,,1651860.3798888852,0.020628486774585713,2232960.4454983035,8730.875341898367,0.25622239111928813,85.84,0.0,False,True,0.0,True,0.0,6297.110266884986,10,
0x34ba3af693d6c776d73c7fa67e2b2e79be8ef4ed,bsc,SHAMBALA,7.858e-11,11135.37,False,,,0.0,0.0,175776469936.54065,13.812515007613365,0.001240418145747592,99.97,0.0,False,True,0.0,True,0.0,517654458.23995966,8,
0x34df29dd880e9fe2cec0f85f7658b75606fb2870,eth,"What the fuck did you just fucking say about me, you little bitch? I'll have you know I graduated top of my class in the Navy Seals, and I've been involved in numerous secret raids on Al-Quaeda, and I have over 300 confirmed kills. I am trained in gorilla warfare and I'm the top sniper in the entire US armed forces. You are nothing to me but just another target. I will wipe you the fuck out with precision the likes of which has never been seen before on this Earth, mark my fucking words. You think you can get away with saying that shit to me over the Internet? Think again, fucker. As we speak I am contacting my secret network of spies across the USA and your IP is being traced right now so you better prepare for the storm, maggot. The storm that wipes out the pathetic little thing you call your life. You're fucking dead, kid. I can be anywhere, anytime, and I can kill you in over seven hundred ways, and that's just with my bare hands. Not only am I extensively trained in unarmed combat, but I have access to the entire arsenal of the United States Marine Corps and I will use it to its full extent to wipe your miserable ass off the face of the continent, you little shit. If only you could have known what unholy retribution your little clever comment was about to bring down upon you, maybe you would have held your fucking tongue. But you couldn't, you didn't, and now you're paying the price, you goddamn idiot. I will shit fury all over you and you will drown in it. You're fucking dead, kiddo.",2.9722833239153577e-06,29118.16693672388,False,,,0.0,0.0,436609930.3519883,1297.7284150410605,0.04456765488916692,100.0,0.0,False,True,0.0,True,0.0,2.882690887629294,3,
0x352cb5e19b12fc216548a2677bd0fce83bae434b,bsc,BitTorrent,5.846e-07,117366.95,False,,,576451344.1142021,0.00020360252638555414,33902142517.88195,19819.192515953786,0.16886519174225612,0.0,0.0,False,True,0.0,True,0.0,6797188.846867986,10,
0x3541a5c1b04adaba0b83f161747815cd7b1516bc,eth,CitaDAO,0.05221479437172921,6.616859364373256e-06,True,,99.99366421054394,75983254.93088138,8.70831260175985e-14,1999291.9383575208,104392.61745039387,15776762313.019459,0.0,0.0,False,True,0.0,True,0.0,5528968.880957149,3,
0x3595e426a7808e2482667ee4e453ef280fbb9cf4,eth,Nose Candy,5.776e-06,66797.51,False,,,34640.93663111699,1.9282824454578302,27660175.140801,159.7651716132666,0.0023917833406255206,100.0,0.0,False,True,0.0,True,0.0,6.433781872427383,3,
0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,eth,Friends With Benefits Pro,0.6255,47067.31,True,,21.187005729290558,373713.5514113005,0.12594488431648765,408.8377319863035,255.72800135743282,0.005433240211888736,0.0,0.0,False,True,0.0,True,0.0,329.79161520714905,6,
0x35de111558f691f77f791fb0c08b2d6b931a9d47,bsc,Chain Games,0.008128124194781311,0.041490836510765475,True,,28.305769114660418,3087610.4173361897,1.343784704113071e-08,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,147.20408977690226,2,Liquidity pool info could not be retrieved.
0x362033a25b37603d4c99442501fa7b2852ddb435,eth,MATRI𝕏,4.999308242373127e-07,27903.951778638228,False,,,49993.08242373127,0.5581562573423653,38541462642.72222,19268.065186287717,0.6905138504804297,100.0,0.0,False,True,0.0,True,0.0,7.0547856097829085,2,
0x368ce786ea190f32439074e8d22e12ecb718b44c,bsc,Epik Prime [via ChainPort.io],0.0007237,11665.34,False,,,886295.9051012,0.013161902173820848,131966.85631604938,95.50441391592493,0.008187023602906124,0.0,0.0,False,True,0.0,True,0.0,69270.31682940117,1,
0x36f1f32c728c3f330409ec1f0928fa3ab3c8a76f,bsc,Adroverse Token,7.4085067026839e-06,13.921708509888784,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,2502.7024004811747,3,Liquidity pool info could not be retrieved.
0x374c5fb7979d5fdbaad2d95409e235e5cbdfd43c,bsc,MiL.k,0.1365,968623.09,,,,67378469.2035,0.01437585480124984,,,,0.0,0.0,False,True,0.0,True,0.0,200117750328.92947,2,Liquidity pool info could not be retrieved.
0x378e1be15be6d6d1f23cfe7090b6a77660dbf14d,eth,Foxe,9.946497985446504e-10,186133.57388693752,False,,,0.0,0.0,3143564659406.4062,3126.7459551906645,0.016798398536579613,100.0,0.0,False,True,0.0,True,0.0,40385641.01261734,2,
0x381491960c37b65862819ced0e35385f04b2c78b,eth,ハチ公,8.506e-08,56952.21,False,,,0.0,0.0,410941078566.37714,34954.64814285604,0.6137540253987692,98.92,0.0,False,True,0.0,True,0.0,40.15216487053804,3,
0x384efd1e8b05c23dc392a40cb4e515e2229a5243,eth,Healix AI,0.0017714205093731072,16624.16937044403,False,,,17714.20509373107,0.9384654452446869,1853422.104567558,3283.18992855644,0.19749497586289008,100.0,0.0,False,True,0.0,True,0.0,0.08052343179162201,2,
0x3850952491606a0e420eb929b1a2e1a450d013f1,eth,PanoVerse,0.010339880314828116,121772.28141596439,False,,,289516.6488151872,0.42060545365630303,352717.3648547201,3647.0553375593663,0.029949798879938174,100.0,0.0,False,True,0.0,True,0.0,7471.647436682389,3,
0x38d64ce1bdf1a9f24e0ec469c9cade61236fb4a0,eth,Vector ETH,,,,,,,,,,,0.0,0.0,False,True,0.0,True,0.0,0.2,1,Liquidity pool info could not be retrieved.
0x38e68a37e401f7271568cecaac63c6b1e19130b4,eth,Banana,17.79,8185871.36,False,,,71454649.68385532,0.11456037355466232,15631.278574705091,278080.4458440036,0.03397078131508819,100.0,0.0,False,True,0.0034,True,0.0034,10470.344065478728,4,
0x391cf4b21f557c935c7f670218ef42c21bd8d686,eth,Morphware,0.03318,2414624.12,False,,,25899731.40704021,0.09322969732974311,18401060.91050787,610547.2010106511,0.252853931157886,0.0,0.0,False,True,0.0,True,0.0,77896.64060325002,5,
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,eth,Seigniorage Shares,0.005873866267996199,58284.712649406676,False,,,113974.29642597189,0.5113847110893421,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,0.19331579898863702,10,Liquidity pool info could not be retrieved.
0x397deb686c72384fad502a81f4d7fdb89e1f1280,eth,Xels Token,,,,,,,,,,,0.0,0.0,False,True,0.0,True,0.0,605588.10557832,1,Liquidity pool info could not be retrieved.
0x39fbbabf11738317a448031930706cd3e612e1b9,eth,Wrapped XRP,2.82,171195.12,True,,21.481382882912,50612116.68547367,0.003382492794440569,8.307421928492635,23.42692983834923,0.00013684344412591453,0.0,0.0,False,True,0.0,True,0.0,13645.00835124247,9,
0x3aa6b9a5306d1cd48b0466cfb130b08a70257e12,bsc,GORILLA FINANCE,0.00011402508471880666,0.12034616379086589,True,,16.142852896306884,0.0,0.0,13727.32154761707,1.5652590024293365,13.006305752706822,0.0,0.0,False,True,0.0,True,0.0,0.1722622460732599,3,
0x3ad9594151886ce8538c1ff615efa2385a8c3a88,bsc,SafeMars,1.039e-08,3659740.81,False,,,3982863.190216215,0.9188718354650104,7254917848.872502,75.3785964497853,2.059670352715096e-05,98.53,0.0,False,True,0.4979,True,0.4979,15157.043769404849,10,
0x3b0e967ce7712ec68131a809db4f78ce9490e779,bsc,Souni Token,6.901e-06,3957.45,False,,,0.0,0.0,497905470.96085596,3436.045655100867,0.868247395444255,0.0,0.0,False,True,0.0066,True,0.0066,543803.020224258,2,
0x3b198e26e473b8fab2085b37978e36c9de5d7f68,bsc,ChronoTech Token,10.51,464416.45,True,,31.311673867136687,7463285.641508,0.06222680898304222,206.63738755,2171.7589431505,0.004676317867617522,0.0,0.0,False,True,0.0,True,0.0,0.016279520960255096,10,
0x3bb1be077f3f96722ae92ec985ab37fd0a0c4c51,eth,Marv,4.036e-10,78852.45,False,,,169790.484,0.4644103022876123,520853730584640.25,210216.5656639608,2.665948434880093,100.0,0.0,False,True,0.0,True,0.0,19891958.174096387,2,
0x3be7bf1a5f23bd8336787d0289b70602f1940875,eth,VIDT DAO,,,,,,,,,,,0.0,0.0,False,True,0.0,True,0.0,163.14724610667923,1,Liquidity pool info could not be retrieved.
0x3c45a24d36ab6fc1925533c1f57bc7e1b6fba8a4,bsc,OptionRoom Token,0.0004088,7013.66,False,,,5107.2909407457555,1.373264237610846,45000.0,18.396,0.002622881633840249,0.0,0.0,False,True,0.0,True,0.0,3743.290288703016,10,
0x3c6dad0475d3a1696b359dc04c99fd401be134da,bsc,SAITO,0.002769,98331.65,False,,,8307000.000000001,0.0118372035632599,462319.69302984927,1280.1632299996527,0.01301883198339144,0.0,0.0,False,True,0.0,True,0.0,2611669.7142602117,2,
0x3c8d2fce49906e11e71cb16fa0ffeb2b16c29638,eth,Nifty League,0.0002252,30606.78,True,,99.9999999998958,225200.0,0.13590932504440498,48278.33790381983,10.872281695940226,0.0003552246167659658,0.0,0.0,False,True,0.0,True,0.0,15875.703512782911,1,
0x3cb20d96e866d128bc469a6e66505d46d7f9baba,bsc,BIB,0.03217,95416.07,False,,,0.0,0.0,899.3275524704367,28.931367362973944,0.0003032127330645031,100.0,0.0,False,True,0.0,False,5.0291,248901.6046868946,3,
0x3cb48aeb3d1abadc23d2d8a6894b3a68338381c2,eth,PaladinAI,0.002643,139639.58,False,,,0.0,0.0,3102084.103867026,8198.808286520549,0.058714071515544156,85.6,0.0,False,True,0.0,True,0.0,0.49905930136176085,3,
0x3da932456d082cba208feb0b096d49b202bf89c8,bsc,dego.finance,1.19,197456.71,True,,99.9268635250279,24990000.0,0.007901428971588634,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,91712.0375083335,3,Liquidity pool info could not be retrieved.
0x3e2242cb2fc1465822a0bb81ca2fe1f633a45757,bsc,Forky,1.354e-05,17375.3,False,,,13540.0,1.2832570162481536,1431469.1415513495,19.382092176605273,0.001115496836118241,100.0,0.0,False,True,0.0,True,0.0,69282.03230275509,2,
0x3e43efbfa058d351a926fc611e997f2338adc2a4,eth,ORIGENT AI,0.00020793685170748704,28109.459869698327,False,,,20377.81146733373,1.379415052237512,0.0,0.0,0.0,100.0,0.0,False,True,0.0,True,0.0,0.45150946833925865,2,Liquidity pool info could not be retrieved.
0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,bsc,Cardano Token,0.8257,1478196.32,True,,5.084941626135699,0.0,0.0,32.702753297742426,27.00266339794592,1.8267305250730105e-05,0.0,0.0,False,True,0.0,True,0.0,15192.41781613011,10,
0x3ef144cb45c8a390eb207a6aa9bfcf3da639cb5c,bsc,MAGA Coin,0.0001353423242275641,8994.462167453165,False,,,27443.435734574683,0.3277454854576196,131250.0,17.763680054867788,0.001974957448722882,97.28,0.0,False,True,0.0,True,0.0,0.3695287997492221,10,
0x3f56e0c36d275367b8c502090edf38289b3dea0d,bsc,Mai Stablecoin,0.2142,18398.91,True,,80.93168018842476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,False,64.5698,635.4912452780012,5,Liquidity pool info could not be retrieved.
0x3fcca8648651e5b974dd6d3e50f61567779772a8,bsc,Moonpot,0.005501,27826.55,False,,,0.0,0.0,3595.2967470168023,19.77772740533943,0.0007107502513009852,0.0,0.0,False,True,0.0,True,0.0,5203.115880503973,10,
0x3fefe29da25bea166fb5f6ade7b5976d2b0e586b,bsc,Roam Token,0.1102,937554.75,True,,99.9999000001003,33700755.81803735,0.027819991784819288,0.0,0.0,0.0,0.0,0.0,False,True,0.0037,True,0.0001,910089819626.9773,1,Liquidity pool info could not be retrieved.
0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790,eth,PeiPei,3.42e-08,1790560.97,False,,,14387584.998650542,0.12445180828943443,3254576067584.2837,111306.5015113825,0.0621629217749466,100.0,0.0,False,True,0.0,True,0.0,24484647.041466862,4,
0x4027d91ecd3140e53ae743d657549adfeebb27ab,bsc,Chain of Legends Token,0.0006616,41695.38,False,,,45209.268276,0.9222750464672881,352061.7537689142,232.92405629351364,0.005586327700899084,94.47,0.0,False,True,3.0459,True,0.0,21290.413811520215,10,
0x404d3295c8b1c61662068db584125a7ebcc0d651,eth,Mambo,4.234e-08,39884.63,False,,,42340.0,0.9420082664147378,58743249927.91579,2487.1892019479546,0.06235959069817007,100.0,0.0,False,True,0.0221,True,0.0,1043327.9222576915,3,
0x40c8225329bd3e28a043b029e0d07a5344d2c27c,bsc,AgeOfGods,0.0007985,20564.51,False,,,0.0,0.0,1370861.1811550672,1094.6326531523212,0.05322921154709357,0.0,0.0,False,True,0.8144,True,0.8144,290304.0945929012,8,
0x40e5a14e1d151f34fea6b8e6197c338e737f9bf2,eth,Valinity,0.4875,396436.71,False,,,5630200.2562290225,0.07041254164297242,2283.055352228494,1112.9894842113908,0.002807483404378446,72.85,0.0,False,True,0.0,True,0.0,4161.757431542041,3,
0x40f85d6040df96ea14cd41142bcd244e14cf76f6,bsc,USD Coin Bridged ZED20,,,,,,,,,,,0.0,0.0,False,True,0.0,True,0.0,13092.937493636986,1,Liquidity pool info could not be retrieved.
0x41065e3428188ba6eb27fbdde8526ae3af8e3830,bsc,Swash Token,0.002452,33827.4,False,,,2439641.9748251545,0.0138657230647232,1980.6689283174317,4.856600212234343,0.0001435700116542904,0.0,0.0,False,True,0.0,True,0.2776,331809.2662463065,3,
0x410a56541bd912f9b60943fcb344f1e3d6f09567,bsc,Minto Bitcoin Hashrate Token,0.8151,2027855.07,True,,28.859131902714903,5258402.6443549385,0.38564088890700804,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,22901316.414815795,3,Liquidity pool info could not be retrieved.
0x4168bbc34baea34e55721809911bca5baaef6ba6,eth,CEREAL,,,,,,,,,,,0.0,0.0,False,False,7.7833,False,7.7833,75.99844005805207,1,Liquidity pool info could not be retrieved.
0x4197c6ef3879a08cd51e5560da5064b773aa1d29,bsc,ACryptoS,0.3191,9356.23,True,,5.004710480482146,533330.6213087086,0.01754302045706901,11.620012531458437,3.707945998788387,0.0003963077007286468,0.0,0.0,False,True,0.0,True,0.0,252.04631192918805,7,
0x419905009e4656fdc02418c7df35b1e61ed5f726,eth,Resupply,0.8411,2829328.51,,,,7986183.9323889995,0.35427790468552733,,,,0.0,0.0,False,True,0.0,True,0.0,3.18067684829282,1,Liquidity pool info could not be retrieved.
0x42069f39c71816cea208451598425b492dd2b380,eth,Goompy,5.7584245773287615e-08,20992.221766825813,False,,,24225.116354364367,0.866547820029103,575344701651.9968,33130.79070428742,1.5782412682322313,100.0,0.0,False,True,0.0,True,0.0,18.431146871532437,2,
0x420b879b0d18cc182e7e82ad16a13877c3a88420,eth,Big Bud,1.1176872986822947e-10,33880.229097284646,False,,,0.0,0.0,111788604208968.72,12494.470306178644,0.36878352476016824,100.0,0.0,False,True,0.0,True,0.0,561.7094444639506,2,
0x422e3af98bc1de5a1838be31a56f75db4ad43730,bsc,CoinWind Token,0.002796,58.43,True,,69.73818506682522,0.0,0.0,5.8249311993112824,0.016286507633274345,0.000278735369386862,0.0,0.0,False,True,0.0,True,0.0,38164.52163611796,10,
0x426c72701833fddbdfc06c944737c6031645c708,bsc,DEFINA TOKEN,0.0008299,49891.93,False,,,48874.860023099995,1.0208096754940945,960861.3941313671,797.4188709896215,0.01598292290936874,0.0,0.0,False,True,0.0,True,0.0,557259.2569956676,10,
0x42f6f551ae042cbe50c739158b4f0cac0edb9096,bsc,Nerve,0.002088,16033.5,False,,,0.0,0.0,59078.09980885517,123.3550724008896,0.007693583584425709,0.0,0.0,False,True,3.0006,True,0.0,123698.26874362449,10,
0x4338665cbb7b2485a8855a139b75d5e34ab0db94,bsc,Litecoin Token,106.42,699939.83,True,,14.601694060431548,0.0,0.0,8.498236901840595,904.3823710938761,0.0012920858798589534,0.0,0.0,False,True,0.0,True,0.0,3930.214491729769,10,
0x4341bb2200176f89eb90eac4fd6cfe958e206005,bsc,EAFIN Token,,,,,,,,,,,100.0,0.0,False,True,0.0,True,0.0,55405.10190674337,1,Liquidity pool info could not be retrieved.
0x4374f26f0148a6331905edf4cd33b89d8eed78d1,bsc,Yoshi.exchange,0.005198,9953.87,False,,,795294.0,0.012515962650290334,16607.133110789582,86.32387790988426,0.008672393542399515,0.0,0.0,False,False,18.9081,False,18.9081,1390.8752140977579,3,
0x43b35e89d15b91162dea1c51133c4c93bdd1c4af,bsc,Sakai Vault,0.03216,168319.57,False,,,115572.97908807799,1.4563920678355442,3849.323071821056,123.79422998976517,0.000735471401155345,100.0,0.0,False,True,0.0,True,0.0,424103.0660351826,4,
0x43f5b29d63cedc5a7c1724dbb1d698fde05ada21,bsc,Fodl,73342.28923225064,0.07259359703227132,True,,99.99995051043418,27770811510693.652,2.614025053042395e-15,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,4.257212202425e-06,2,Liquidity pool info could not be retrieved.
0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f,eth,Across Protocol Token,0.1143,3195169.78,,,,69725858.07559633,0.04582474663181365,,,,0.0,0.0,False,True,0.0,True,0.0,11564.952587769512,7,Liquidity pool info could not be retrieved.
0x4437743ac02957068995c48e08465e0ee1769fbe,bsc,Fortress,0.002409,13610.93,False,,,22938.605122871442,0.5933634554975151,476.3709175739426,1.1475775404356279,8.431294117563075e-05,0.0,0.0,False,True,4.2155,True,4.2155,4230.724213606859,10,
0x445bd590a01fe6709d4f13a8f579c1e4846921db,eth,DUMMY,1.535e-07,2014521.08,False,,,0.0,0.0,8179593927884.924,1255567.6679303357,0.6232586396814154,0.0,0.0,False,True,0.0,True,0.0,37554203.25101173,2,
0x44754455564474a89358b2c2265883df993b12f0,bsc,ZeroSwapToken,0.001116,4591.02,False,,,82885.142556,0.055390144221543106,383484.0985433432,427.968253974371,0.09321855578376285,0.0,0.0,False,True,0.0,True,0.0001,1456.3548153668178,10,
0x44ec807ce2f4a6f2737a92e985f318d035883e47,bsc,Hashflow,0.0776,4679.82,True,,10.064893753739447,46707462.27248816,0.00010019426815994086,3343.8242713087266,259.4807634535572,0.05544674014247497,0.0,0.0,False,True,0.0,False,95.8058,16010.078478572352,3,
0x44f161ae29361e332dea039dfa2f404e0bc5b5cc,bsc,Humanity,0.05639,336607.0,,,,102911750.0,0.00327083156199365,,,,0.0,0.0,False,True,0.0,True,0.0,1058512.1605955756,2,Liquidity pool info could not be retrieved.
0x450e7f6e3a2f247a51b98c39297a9a5bfbdb3170,eth,ElonGoat,2.488e-05,111018.82,False,,,0.0,0.0,3000000.0,74.64,0.0006723184411435827,95.31,0.0,False,True,0.0,True,0.0,5.003450017497505,3,
0x4550003152f12014558e5ce025707e4dd841100f,eth,Kaizen.Finance,0.0004289,28522.41,,,,0.0,0.0,,,,0.0,0.0,False,True,0.05,True,0.0,0.000300693422405105,1,Liquidity pool info could not be retrieved.
0x45808ce43eb2d7685ff0242631f0feb6f3d8701a,bsc,EKTA v2,8.616e-05,278.52,True,,20.059324134504447,36187.200000000004,0.007696644117256929,13.284707219196795,0.0011446103740059958,4.1096164512638085e-06,0.0,0.0,False,True,0.0,True,0.0,129.07942812207543,7,
0x46305b2ebcd92809d5fcef577c20c28a185af03c,eth,Shadowladys DN404,2.1595053977059866,7247.682010982476,True,,5.891267147470833,0.0,0.0,0.0,0.0,0.0,99.0,0.0,False,True,4.5702,True,4.5702,34.16934481373619,3,Liquidity pool info could not be retrieved.
0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0,eth,Kryll,0.3176,320857.37,True,,6.469343588965097,12657112.267796583,0.025349966343931035,85.6158668859521,27.191599322978387,8.474668767302552e-05,0.0,0.0,False,True,0.0,True,0.0,12167.207119550636,7,
0x4691937a7508860f876c9c0a2a617e7d9e945d4b,bsc,Wootrade Network,0.0651,1837889.62,False,,,124020291.81813449,0.014819265404528425,3847.4239591529445,250.4672997408567,0.00013627983803557076,0.0,0.0,False,True,0.0,True,0.0,1433.609332526146,10,
0x46d502fac9aea7c5bc7b13c8ec9d02378c33d36f,bsc,WolfSafePoorPeople,6.344e-11,278996.21,False,,,859129.2426493855,0.3247430027403451,265291092849.0,16.83006693034056,6.032363998901834e-05,0.0,0.0,False,True,0.0,True,0.0,0.025245428989706914,10,
0x46fdcddfad7c72a621e8298d231033cc00e067c6,eth,Department Of Government Efficiency,8.748376369284752e-07,84165.81520355077,False,,,87483.76369284751,0.9620735511454909,461567533859.7322,403796.65060475207,4.7976325023192645,100.0,0.0,False,True,0.0,True,0.0,281069.3864511039,2,
0x473037de59cf9484632f4a27b509cfe8d4a31404,eth,GreenSatoshiToken,0.005041707507402057,32.89213,True,,23.639006820621987,425183.14449883957,7.735991048932508e-05,287.7476081,1.4507392759947548,0.04410596930009564,0.0,0.0,False,True,0.0,False,63.4443,8.84002255e-10,3,
0x473f4068073cd5b2ab0e4cc8e146f9edc6fb52cc,eth,Nutcoin,3.19e-08,217646.96,False,,,669900.0,0.32489470070159726,3248972174668.4956,103642.21237192501,0.47619416495376277,0.0,0.0,False,True,0.0,True,0.0,6641892.943984837,3,
0x474021845c4643113458ea4414bdb7fb74a01a77,bsc,UnoRe,0.002429,18232.77,False,,,324195.35085000005,0.05624007238905782,0.0,0.0,0.0,99.17,0.0,False,True,0.0,False,10.5443,2770.5936055609477,4,Liquidity pool info could not be retrieved.
0x475bfaa1848591ae0e6ab69600f48d828f61a80e,bsc,Everdome,7.027e-05,220065.7,False,,,6404316.56557793,0.0343620896541583,170141.34672503767,11.955832434368398,5.432846842723967e-05,0.0,0.0,False,True,0.0004,True,0.0,112145.85332801791,10,
0x477bc8d23c634c154061869478bce96be6045d12,bsc,SeedifyFund,0.4166,3341897.12,False,,,26480279.123170003,0.12620324372169742,120647.78267829977,50261.86626377969,0.015039920278509257,0.0,0.0,False,True,0.0,True,0.0,65593.64699981916,10,
0x478156deabfac918369044d52a6bdb5cc5597994,eth,Schrodinger,,,,,,,,,,,0.0,0.0,False,True,0.0,True,0.0,8226.68615867,4,Liquidity pool info could not be retrieved.
0x47bead2563dcbf3bf2c9407fea4dc236faba485a,bsc,Swipe,0.0158,48120.66,False,,,10351699.744473722,0.004648575711026523,587.2985763789791,9.279317506787871,0.00019283437730878734,0.0,0.0,False,True,0.0001,True,0.0,4624.322434279287,10,
0x47c454ca6be2f6def6f32b638c80f91c9c3c5949,bsc,Games For A Living,0.004112,580717.21,False,,,21602049.236016,0.026882505620429733,2476916.8411345123,10185.082050745115,0.017538798360642895,99.99,0.0,False,True,0.0,True,0.0,3099581.3110706406,3,
0x4803ac6b79f9582f69c4fa23c72cb76dd1e46d8d,bsc,TopManager Token,0.05666,91487.19,True,,9.991643290555281,0.0,0.0,19726.18759726711,1117.6857892611545,0.01221685559761049,0.0,0.0,False,True,0.0,True,0.0003,192047.07694279257,1,
0x4823a096382f4fa583b55d563afb9f9a58c72fc0,bsc,Arabic,0.0008118,11184.5,False,,,0.0,0.0,8638.255890695238,7.012536132066394,0.0006269870027329245,0.0,0.0,False,True,0.0,True,0.0,5717.561636287599,10,
0x482e6bd0a178f985818c5dfb9ac77918e8412fba,bsc,Colizeum,0.0004221,3614.85,False,,,0.0,0.0,11.157832911455513,0.004709721271925372,1.3028815225874855e-06,0.0,0.0,False,True,0.0,True,0.0,78789.24212032337,10,
0x489580eb70a50515296ef31e8179ff3e77e24965,bsc,DappRadar,0.001722,79.65,True,,33.222710335560315,2627441.9580689953,3.031465633537258e-05,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0855,1286.1314722505344,10,Liquidity pool info could not be retrieved.
0x48c276e8d03813224bb1e55f953adb6d02fd3e02,eth,Kuma Inu,2.916e-09,1126496.09,False,,,1163553.3400839928,0.9681516533815995,11395027666.86779,33.22790067658647,2.949668531613498e-05,97.96,0.0,False,True,0.3707,True,0.3707,129282870.93556672,10,
0x48d41fc014865c32be82c50ee647b6a4bfab38a8,eth,Kumaneene,1.99e-11,18195.94,False,,,19900.0,0.9143688442211054,598503171785025.9,11910.213118522015,0.6545533299473407,100.0,0.0,False,True,0.0,True,0.0,859.0692637965811,2,
0x48f9e38f3070ad8945dfeae3fa70987722e3d89c,eth,infiniFi USD,0.8728,447348.56,,,,101810604.96375741,0.004393928905139571,,,,0.0,0.0,False,True,0.0,True,0.0,0.000896391794864958,1,Liquidity pool info could not be retrieved.
0x4947b72fed037ade3365da050a9be5c063e605a7,eth,Peanut,1.96e-07,66924.02,False,,,82455.24,0.8116405943394258,443050756057.364,86837.94818724335,1.2975602509718236,100.0,0.0,False,True,0.0,True,0.0,22.468377778558025,2,
0x4a220e6096b25eadb88358cb44068a3248254675,eth,Quant,91.7,577478.0,True,,84.63349835238083,1333700954.2471528,0.0004329891181085453,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,2371.4955236280703,10,Liquidity pool info could not be retrieved.
