token_address,chain,token_name,contract_name,verified,owner,creator,is_hidden_owner,is_proxy,is_sellable,is_hardcoded_owner,has_source_code,has_abi,total_snippets,honeypot_mechanics_number,minting_mechanics_number,ownership_manipulation_number,transfer_blocking_number,stealth_fee_mechanics_number,liquidity_manipulation_number,router_manipulation_number,balance_manipulation_number,anti_analysis_features_number,block_based_restrictions_number,emergency_functions_number
0x391cf4b21f557c935c7f670218ef42c21bd8d686,eth,Morphware,Morphware,True,0x93fd718965b823650464361e00d53c3203c1b5da,0x93fd718965b823650464361e00d53c3203c1b5da,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,eth,Seigniorage Shares,AdminUpgradeabilityProxy,True,0x89a359a3d37c3a857e62cde9715900441b47acec,0x89a359a3d37c3a857e62cde9715900441b47acec,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x397deb686c72384fad502a81f4d7fdb89e1f1280,eth,Xels Token,XELS_ERC20_Token,True,,0x4d219201d435a36910c8e5831895e6b7475fde85,True,False,False,False,True,True,5,0,5,0,0,0,0,0,0,0,0,0
0x39fbbabf11738317a448031930706cd3e612e1b9,eth,Wrapped XRP,Proxy,True,,0x38a0a3dfc0db830e47c8a55d9962a43c98660a69,True,True,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x3aa6b9a5306d1cd48b0466cfb130b08a70257e12,bsc,GORILLA FINANCE,GORILLAFINANCE,True,,0xeeca4d2cdf7a4417d47baac27905bd4d1810e232,True,False,True,False,True,True,1,0,0,0,1,0,0,0,0,0,0,0
0x3ad9594151886ce8538c1ff615efa2385a8c3a88,bsc,SafeMars,SAFEMARS,True,0x2963b4311e07da3d9c50f2e1eb14659e42e3f4a9,0x2963b4311e07da3d9c50f2e1eb14659e42e3f4a9,False,False,True,False,True,True,7,0,2,0,1,1,1,1,1,0,0,0
0x3b0e967ce7712ec68131a809db4f78ce9490e779,bsc,Souni Token,SouniToken,True,0x6c54f221d1c0ac402198d4c43617f468444a9b11,0x6c54f221d1c0ac402198d4c43617f468444a9b11,False,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x3b198e26e473b8fab2085b37978e36c9de5d7f68,bsc,ChronoTech Token,TimeToken,True,0x9784b3812c5079ccddf83843522fa0cf91e71a62,0xea17742105dc9594b40d5242d973202a5b5a7225,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x3bb1be077f3f96722ae92ec985ab37fd0a0c4c51,eth,Marv,Marv,True,0x0000000000000000000000000000000000000000,0xf4782687300a840509457530556123bf100ed7a9,False,False,True,False,True,True,6,0,4,0,1,1,0,0,0,0,0,0
0x3be7bf1a5f23bd8336787d0289b70602f1940875,eth,VIDT DAO,VIDT,True,,0x95cc85867d633db0c0abd05f6cff7d45f7ece315,True,False,False,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x3c45a24d36ab6fc1925533c1f57bc7e1b6fba8a4,bsc,OptionRoom Token,RoomToken,True,,0xf71708c59be7e32b9ff2aa174f07311869c6bf0c,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x3c6dad0475d3a1696b359dc04c99fd401be134da,bsc,SAITO,AnyswapV5ERC20,True,0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x3c8d2fce49906e11e71cb16fa0ffeb2b16c29638,eth,Nifty League,NFTLToken,True,,0x87e1237074760f57b424121edca06f082700dbc2,True,False,False,False,True,True,7,0,7,0,0,0,0,0,0,0,0,0
0x3cb20d96e866d128bc469a6e66505d46d7f9baba,bsc,BIB,ABTOKEN,True,0x000000000000000000000000000000000000dead,0x442a38c670033b094fa688cfd0a185fb4789e92e,False,False,True,False,True,True,12,0,8,0,0,4,0,0,0,0,0,0
0x3cb48aeb3d1abadc23d2d8a6894b3a68338381c2,eth,PaladinAI,PaladinAI,True,0x0000000000000000000000000000000000000000,0x099dcf9367f58e55d93f3adefcded0ccca1d16d7,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x3da932456d082cba208feb0b096d49b202bf89c8,bsc,dego.finance,DegoTokenV2,True,0x02825c0a0a328356060d93b6fff167d8bd1c7905,0x9996f23c497a0b7bbeafc1c4721e13c06108cb8d,False,False,True,False,True,True,4,0,2,0,0,0,0,0,0,0,0,2
0x3e2242cb2fc1465822a0bb81ca2fe1f633a45757,bsc,Forky,Token,True,0x0000000000000000000000000000000000000000,0x2c1c384bb38dc7e4ffb0dd6cfe7df9997017b960,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x3e43efbfa058d351a926fc611e997f2338adc2a4,eth,ORIGENT AI,ORIGENT_AI,True,0x0000000000000000000000000000000000000000,0x05351040f79cc96fa9a59d35fd05ce38be24dd61,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,bsc,Cardano Token,BEP20Cardano,True,0xf68a4b64162906eff0ff6ae34e2bb1cd42fef62d,0x88efdac29e3ba290512e26c04908692ae9810566,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x3ef144cb45c8a390eb207a6aa9bfcf3da639cb5c,bsc,MAGA Coin,MAGA,True,0x0000000000000000000000000000000000000000,0xe0f51ce78d4ce1b6be698ece1a6ea12dfa2be9bf,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x3f56e0c36d275367b8c502090edf38289b3dea0d,bsc,Mai Stablecoin,EditableERC20,True,0xff34fdcf12174293a518e585807c9b60decf5843,0xe00eaa2787a8830a485153b7bf508bc781e4a220,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x3fcca8648651e5b974dd6d3e50f61567779772a8,bsc,Moonpot,POTS,True,,0x654ac60246c9b7e35f0f51f116d67ebc0a956d09,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x3fefe29da25bea166fb5f6ade7b5976d2b0e586b,bsc,Roam Token,RoamToken,True,0x110dfb1a106d3928d641e863745d7eb097386048,0xdbd7e9462de95b2a9182c21ccb4e1aab540fe237,False,False,False,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790,eth,PeiPei,Token,True,0x0000000000000000000000000000000000000000,0xedddc0a1ac82c409162ed2b3112dda542b19aafc,False,False,True,False,True,True,3,0,2,0,1,0,0,0,0,0,0,0
0x4027d91ecd3140e53ae743d657549adfeebb27ab,bsc,Chain of Legends Token,ERC1967Proxy,True,0xd3a6bba8407305efa3f479a3784c13f72c7006f3,0xd3a6bba8407305efa3f479a3784c13f72c7006f3,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x404d3295c8b1c61662068db584125a7ebcc0d651,eth,Mambo,Token,True,0x0000000000000000000000000000000000000000,0x86e6f57604ce8f120d395c4d0e9d146246a7c06c,False,False,True,False,True,True,3,0,2,0,1,0,0,0,0,0,0,0
0x40c8225329bd3e28a043b029e0d07a5344d2c27c,bsc,AgeOfGods,AOG,True,0xc004f142b6069f94c93e52ecd4076af81e06057f,0xc004f142b6069f94c93e52ecd4076af81e06057f,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x40e5a14e1d151f34fea6b8e6197c338e737f9bf2,eth,Valinity,VYToken,True,,0x2669d8935ea9127b77529fe4de112e43873700bf,True,False,True,False,True,True,5,0,5,0,0,0,0,0,0,0,0,0
0x40f85d6040df96ea14cd41142bcd244e14cf76f6,bsc,USD Coin Bridged ZED20,TeamToken,True,,0xdde09dcab2b77777489ab3f306fdd982e5876797,True,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x41065e3428188ba6eb27fbdde8526ae3af8e3830,bsc,Swash Token,SWASHOnBsc,True,0x11720dacc6a1dc710865343249d15777d066ff3b,0x59bd81ff4def6f8ad353c75cdfc415508b15adb9,False,False,True,False,True,True,5,0,5,0,0,0,0,0,0,0,0,0
0x410a56541bd912f9b60943fcb344f1e3d6f09567,bsc,Minto Bitcoin Hashrate Token,BTCMT,True,,0x9441d425e7f90494dbe56535c6ee44737c3e0cb3,True,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x4168bbc34baea34e55721809911bca5baaef6ba6,eth,CEREAL,CeRealToken,True,0x38ea770b998416d65568e4eed494703cf3f21f44,0x38ea770b998416d65568e4eed494703cf3f21f44,False,False,False,False,True,True,6,0,6,0,0,0,0,0,0,0,0,0
0x4197c6ef3879a08cd51e5560da5064b773aa1d29,bsc,ACryptoS,ACS,True,,0xb9a81e121d8c9d619682bb9ddb6823439178f2f8,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x419905009e4656fdc02418c7df35b1e61ed5f726,eth,Resupply,GovToken,True,0xc07e000044f95655c11fda4cd37f70a94d7e0a7d,0x1101c94c6001e4074ad4dbad5ad08117979ca9d4,False,False,False,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x42069f39c71816cea208451598425b492dd2b380,eth,Goompy,GOOMPY,True,0x0000000000000000000000000000000000000000,0xf9f903106b002d1909dfc8d97ed4b2dcb77ec01f,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x420b879b0d18cc182e7e82ad16a13877c3a88420,eth,Big Bud,BigBud,True,0x0000000000000000000000000000000000000000,0xf9dad52a1ca77eb2538c2d02adc42395083aa1bb,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x422e3af98bc1de5a1838be31a56f75db4ad43730,bsc,CoinWind Token,CoinWindToken,True,0x4c5c38a1028c54f8f755ed2494bf715a0d27fb80,0x618cf13c76c1ffc2168fc47c98453dcc6134f5c8,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x426c72701833fddbdfc06c944737c6031645c708,bsc,DEFINA TOKEN,FinaToken,True,,0x8277e76d4269e967eaa7446685ba4e9ea5e7c597,True,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x42f6f551ae042cbe50c739158b4f0cac0edb9096,bsc,Nerve,NerveToken,True,0xd94ac9fb78dd9b3feb0ec39f38d86d2ee5ba6b06,0x3168082c31dc4b03ac752fb43d1c3bf8ae6ee9ae,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x4338665cbb7b2485a8855a139b75d5e34ab0db94,bsc,Litecoin Token,BEP20BitcoinCash,True,0xf68a4b64162906eff0ff6ae34e2bb1cd42fef62d,0x88efdac29e3ba290512e26c04908692ae9810566,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x4341bb2200176f89eb90eac4fd6cfe958e206005,bsc,EAFIN Token,EAFIN,True,,0x52e24f25c400ac70c488579b608d479acd711c34,True,False,False,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x4374f26f0148a6331905edf4cd33b89d8eed78d1,bsc,Yoshi.exchange,YoshiToken,True,0xe3692acfb9102f2798f2af096a7331c5c52bb61b,0xe3692acfb9102f2798f2af096a7331c5c52bb61b,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x43b35e89d15b91162dea1c51133c4c93bdd1c4af,bsc,Sakai Vault,SAKAI,True,0x8a02febd73d2b33988abde748fd3666186409275,0x9c362e823d4ebf885333a2dad4689d4bef9ae480,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x43f5b29d63cedc5a7c1724dbb1d698fde05ada21,bsc,Fodl,AnyswapV6ERC20,True,0x533e3c0e6b48010873b947bddc4721b1bdff9648,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f,eth,Across Protocol Token,AcrossToken,True,0x0000000000000000000000000000000000000000,0x9a8f92a830a5cb89a3816e3d267cb7791c16b04d,False,False,False,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x4437743ac02957068995c48e08465e0ee1769fbe,bsc,Fortress,FTS,True,0xa334f03a1f1cc4d2e0cd74ee52960a42fc67d900,0xa334f03a1f1cc4d2e0cd74ee52960a42fc67d900,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x445bd590a01fe6709d4f13a8f579c1e4846921db,eth,DUMMY,DUMMY,True,0x0000000000000000000000000000000000000000,0x749d02b2e6efd2bf41222a3cc331ace37830f5d5,False,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x44754455564474a89358b2c2265883df993b12f0,bsc,ZeroSwapToken,ERC677,True,0xcb9cc9d0f8f4ac451a523d3c064553dd33ea39e3,0xcd566e6b781449ad0a972a1cb0ded8b90f618cc3,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x44ec807ce2f4a6f2737a92e985f318d035883e47,bsc,Hashflow,HFT,True,,0xe8bc44ae4ba6eddb88c8c087fd9b479dff729850,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x44f161ae29361e332dea039dfa2f404e0bc5b5cc,bsc,Humanity,TransparentUpgradeableProxy,True,0x2f41c9bc3ffb0d60358533e7d3d8b39b37c4d2d9,0xbb0034e7d417479813026fb6a73890214a31b0da,False,True,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x450e7f6e3a2f247a51b98c39297a9a5bfbdb3170,eth,ElonGoat,TransparentUpgradeableProxyImplementation,True,,0x456c651717103904f1673579ab326e1195652467,True,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x4550003152f12014558e5ce025707e4dd841100f,eth,Kaizen.Finance,TransparentUpgradeableProxy,True,,0x8f1d14b87052e0350010e52dc8ac9677647b7043,True,True,False,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x45808ce43eb2d7685ff0242631f0feb6f3d8701a,bsc,EKTA v2,OptimizedTransparentUpgradeableProxy,True,0x0791e0d6444bb0a194e2e4db1b9450cd2234aed7,0xfc46a8709142ffb40b88957f576b51d675a4ee40,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x46305b2ebcd92809d5fcef577c20c28a185af03c,eth,Shadowladys DN404,Shadowladys,True,0x9429e4bb931c45b8d0236d17872611f74f8ccaaa,0x9429e4bb931c45b8d0236d17872611f74f8ccaaa,False,False,True,False,True,True,26,23,3,0,0,0,0,0,0,0,0,0
0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0,eth,Kryll,KryllToken,True,0x8a579afe67987ddff186bc579f67892c2fad9233,0x8a579afe67987ddff186bc579f67892c2fad9233,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x4691937a7508860f876c9c0a2a617e7d9e945d4b,bsc,Wootrade Network,BscToken,True,,0xe64eb20471491956338eedc0f98242bc3ad0c91b,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x46d502fac9aea7c5bc7b13c8ec9d02378c33d36f,bsc,WolfSafePoorPeople,WolfSafePoorPeople,True,0xaa8e200d6ddd1051eceb23dac2528c6bcccc8dc0,0xc55a7183f6d060271010a4441c106f6a81d46e34,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x46fdcddfad7c72a621e8298d231033cc00e067c6,eth,Department Of Government Efficiency,DOGE,True,0x0000000000000000000000000000000000000000,0xfc9d1e84250e38728b988015526285f3814cf6cc,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x473037de59cf9484632f4a27b509cfe8d4a31404,eth,GreenSatoshiToken,GreenSatoshiToken,True,0xeb49f0309dd219846758d1d4b15a381542182825,0x656b1d2e9425c76eaa15f67e7ae17ff72415ecc9,False,False,False,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x473f4068073cd5b2ab0e4cc8e146f9edc6fb52cc,eth,Nutcoin,Nutcoin,True,,0xd71b3c37de9f30d9897a06c5f180f971019e746d,True,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x474021845c4643113458ea4414bdb7fb74a01a77,bsc,UnoRe,UnoRe,True,0x4a3a510a01513126d81b471279669eac1bc83aed,0xb782425e27a88921189a05be7199748ddbdb71bf,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x475bfaa1848591ae0e6ab69600f48d828f61a80e,bsc,Everdome,Everdome,True,0x88b97c4448dc71a92a0a60d7160b6afbe9e892d1,0xaeb000b61e0dbb37db114636b957c13befd0df4d,False,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x477bc8d23c634c154061869478bce96be6045d12,bsc,SeedifyFund,InitializableERC20,True,,0x30414ee1fda82c94114318d9ab5b97efb7fdff71,True,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x478156deabfac918369044d52a6bdb5cc5597994,eth,Schrodinger,Token,True,,0xee6ed2aadeaeca592b0bc128ac1b5452f853fdc2,True,False,False,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x47bead2563dcbf3bf2c9407fea4dc236faba485a,bsc,Swipe,SXP,True,0x1480725f7497f73253cb2e2c003f8b710e53470d,0x1ca3ac3686071be692be7f1fbecd668641476d7e,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x47c454ca6be2f6def6f32b638c80f91c9c3c5949,bsc,Games For A Living,GFALToken,True,,0x0a5d3fc04cb79d2ac02751c924acb8c0619a6b98,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x4803ac6b79f9582f69c4fa23c72cb76dd1e46d8d,bsc,TopManager Token,TmtToken,True,0x4f0a80187e2c86d77bdbaf1b94e66e4273b12429,0xe57122330465be7a3ace7937ccdb37e8dcb858ba,False,False,True,False,True,True,7,0,7,0,0,0,0,0,0,0,0,0
0x4823a096382f4fa583b55d563afb9f9a58c72fc0,bsc,Arabic,ArabicToken,True,0x1e2936eae89563268fa51833e891c1081a4fe633,0x1e2936eae89563268fa51833e891c1081a4fe633,False,False,True,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x482e6bd0a178f985818c5dfb9ac77918e8412fba,bsc,Colizeum,ZeumToken,True,,0x1a464b17859f95b8cfeb08ae8d0055ebd2fa67f6,True,False,True,False,True,True,9,1,8,0,0,0,0,0,0,0,0,0
0x489580eb70a50515296ef31e8179ff3e77e24965,bsc,DappRadar,AnyswapV6ERC20,True,0xa1453b69817b4b972fc32c06a41115cb606f0364,0xfa9da51631268a30ec3ddd1ccbf46c65fad99251,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x48c276e8d03813224bb1e55f953adb6d02fd3e02,eth,Kuma Inu,KumaTokenV2,True,0xcbddd5ce20450931fca5e57b2d66ecab07acd7c6,0xcbddd5ce20450931fca5e57b2d66ecab07acd7c6,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x48d41fc014865c32be82c50ee647b6a4bfab38a8,eth,Kumaneene,kumaneene,True,0x0000000000000000000000000000000000000000,0xcc85a68d3030a3048a268b95bd3cbbcccb4b513c,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x48f9e38f3070ad8945dfeae3fa70987722e3d89c,eth,infiniFi USD,ReceiptToken,True,,0xdecadac8778d088a30ee811b8cc4ee72ced9bf22,True,False,False,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x4947b72fed037ade3365da050a9be5c063e605a7,eth,Peanut,PEANUT,True,0x0000000000000000000000000000000000000000,0xe93b797c339aeec2c53c94bef608db6fd3f5d60d,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x4a220e6096b25eadb88358cb44068a3248254675,eth,Quant,StandardToken,True,,0xf5e38bbedc78efea055e0c56035adb320e64c4bc,True,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x4a467232abe1472f9abeb49dcd2b34590222cae9,eth,Grid Protocol,GridProtocol,True,0x0000000000000000000000000000000000000000,0x7c18e61a0e4b5ac5702b908ad23d9efcf3f4ec20,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x4ad434b8cdc3aa5ac97932d6bd18b5d313ab0f6f,eth,EverMoon,EverMoon,True,0x0000000000000000000000000000000000000000,0x995c655026b9b2fde12e1c310a9320034cf9ce2b,False,False,True,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x4ae149fd6059af772b962efac6bf0236872d6940,eth,Lemmy The Bat,LemmyTheBatToken,True,0x0000000000000000000000000000000000000000,0x7d069af34df50c14dd02f62e1301755fa68edaab,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x4b7ffcb2b92fb4890f22f62a52fb7a180eab818e,eth,DIVA Token,DIVAToken,True,,0xecc7438a91b4b588423db6d99b23556d9d3e9bfa,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x4ba0057f784858a48fe351445c672ff2a3d43515,bsc,Kalmar Token,KalmarToken,True,0x00000000000000000000000000006b616c6d6172,0x5b3415f36ab5abe6ec66faba9dd8c7fee8cdb5c2,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x4bd17003473389a42daf6a0a729f6fdb328bbbd7,bsc,VAI Stablecoin,VAI,True,,0x1ca3ac3686071be692be7f1fbecd668641476d7e,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x4c769928971548eb71a3392eaf66bedc8bef4b80,bsc,HarryPotterObamaSonic10Inu,HarryPotterObamaSonic10Inu,True,0x0000000000000000000000000000000000000000,0x32ca3038654989344b60bcf55d709c7ade89fa88,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x4c882ec256823ee773b25b414d36f92ef58a7c0c,bsc,pStake Finance,MintSwapCanonicalToken,True,0x5c06c1022bc6e221be74196a14c9f5cf3bc187b1,0x9feab89c449c90282c93d0b532029efa72ea00c8,False,False,True,False,True,True,42,0,36,0,0,0,1,0,0,0,5,0
0x4cd0c43b0d53bc318cc5342b77eb6f124e47f526,eth,Ross Ulbricht Genesis Collection,InitializedProxy,True,,0xd7dbf2d550400c60c92b7cb1ae0e7cab42931bdc,True,True,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x4db5a66e937a9f4473fa95b1caf1d1e1d62e29ea,bsc,Wrapped Ether,BridgeToken,True,0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7,0x05976ae3ab8e6b3b01039f616670d3dd18b440a8,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x4dfae3690b93c47470b03036a17b23c1be05127c,eth,Pepe,Pepe,True,,0x2d98e72d82060549fa8464d6959d9919a2613230,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x4e15361fd6b4bb609fa63c81a2be19d873717870,eth,Fantom Token,FantomToken,True,0xb5c484af0c7a2946ebfb5d912a22a701fb8e3f70,0xb00ab6203ebaae6b1debc411eda8f95fd17e74c5,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x4e4990e997e1df3f6b39ff49384e2e7e99bc55fe,eth,Saudi Bonk,SaudiBonk,True,0x0000000000000000000000000000000000000000,0x27444f4b39d3c6e6aa61a9ad5b3f90854b010933,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x4e93bfcd6378e564c454bf99e130ae10a1c7b2dd,bsc,AIRBTC,PandaToken,True,0x0000000000000000000000000000000000000000,0x1562dc22247b524f782db317fb28cace475ac947,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x4e9fcd48af4738e3bf1382009dc1e93ebfce698f,eth,TAO Inu,ERC20ByMetadrop,True,0x0000000000000000000000000000000000000000,0x599ad58c2921f6a3296a2f6f0d2b260587bd568d,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x4ea98c1999575aaadfb38237dd015c5e773f75a2,bsc,MAGA,BridgeToken,True,0xb6f6d86a8f9879a9c87f643768d9efc38c1da6e7,0x8885d8ffefb29ac94fce584014266a6fe8437356,False,True,True,False,True,True,1,1,0,0,0,0,0,0,0,0,0,0
0x4f311c430540db1d64e635eb55f969f1660b2016,eth,Pepechain Token,Pepechain,True,0x0000000000000000000000000000000000000000,0x1afb88b80346e77386c37e8e53497c30f4147736,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x4f7ea8f6487a7007ca054f35c4a7b961f5b18961,bsc,GoldenCat,CATS,True,0x0000000000000000000000000000000000000000,0xc982e3093baf11b6a725d78ff466586091fd2f7f,False,False,True,False,True,True,4,0,2,0,0,1,1,0,0,0,0,0
0x4fe83213d56308330ec302a8bd641f1d0113a4cc,eth,NuCypher,NuCypherToken,True,,0xeba17f35955e057a8d2e74bd4638528851d8e063,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x4ff1f7ee6516dd1d14db83c2cbce06b69ad14444,bsc,Memecoin1,Token,True,0x0000000000000000000000000000000000000000,0x8a2f7835e5b961156fa051cb50298d292abc72f4,False,False,False,False,True,True,3,0,3,0,0,0,0,0,0,0,0,0
0x5027fc44a7ba114b8f494b1e4970900c6652fedf,eth,Arcana Network,VariableSupplyERC20Token,True,,0x0000000043f620dfd39e247924c38be937800943,True,False,False,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x502a641decfe32b1e3d030e05effb8ae5146e64b,bsc,rsPALM,rsVYFI,True,,0x4f68032ebe64b353a22fe1d9b7a6af43dd38bacb,True,False,False,False,True,True,1,0,1,0,0,0,0,0,0,0,0,0
0x50327c6c5a14dcade707abad2e27eb517df87ab5,eth,TRON,TRX,True,,0xd6d24c5c89001c02826127957d05535ffabe5c2c,True,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x509a38b7a1cc0dcd83aa9d06214663d9ec7c7f4a,eth,BlocksquareToken,BlocksquareToken,True,0xd09671619223b505418fbf63d180ccce52e2255d,0xd09671619223b505418fbf63d180ccce52e2255d,False,False,True,False,True,True,0,0,0,0,0,0,0,0,0,0,0,0
0x50d5118fb90d572b9d42ba65e0addc4900867809,eth,Osean,Osean,True,0x4cac359ab2a020cf212d82c1b66fc8abf81b1dd0,0x4cac359ab2a020cf212d82c1b66fc8abf81b1dd0,False,False,True,False,True,True,10,0,10,0,0,0,0,0,0,0,0,0
0x518445f0db93863e5e93a7f70617c05afa8048f1,bsc,BITTOKEN,AnyswapV4ERC20,True,0x533e3c0e6b48010873b947bddc4721b1bdff9648,0x4bfcbc6d507c6cf6b419b4f65670e3f7a81ea93f,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x522ec96bced6dc26325120edf3931d34e417a620,eth,Market Stalker,MarketStalker,True,0x0000000000000000000000000000000000000000,0x1aec458faa2d497fed4cc5c3f2c0b864516eb554,False,False,True,False,True,True,2,0,2,0,0,0,0,0,0,0,0,0
0x525536d71848f21b66da0d239546c50ee4c1a358,eth,Crypto Task Force,CryptoTaskForce,True,0x0000000000000000000000000000000000000000,0xf324ceb0422e078e60715f6ef91c2f41f526cf21,False,False,True,False,True,True,1,0,0,0,0,0,0,0,0,0,1,0
0x52662717e448be36cb54588499d5a8328bd95292,eth,TENSHI v2,TENSHI,True,0x9229e91e370c9cbe8afbb412fff3edc7f6af213b,0x32e97a3ae43207b9cc37ab12995e4d9c99e78d78,False,False,True,False,True,True,4,0,4,0,0,0,0,0,0,0,0,0
0x52c7aa73dc430dab948eee73ea253383fd223420,eth,Big Back Bitcoin,BigBackBitcoin,True,0x0000000000000000000000000000000000000000,0x516a55fa43339b8e85c1f32c4709e06e93755afe,False,False,True,False,True,True,2,0,1,0,1,0,0,0,0,0,0,0
