token_address,chain,token_name,price_usd,liquidity_usd,market_cap_usd,liquidity_to_market_cap_ratio,token_volume,volume_usd,volume_to_liquidity_ratio,locked_liquidity_percent,locked_95_for_15_days,creator_under_5_percent,creator_percent_of_lp,owner_under_5_percent,owner_percent_of_lp,total_lp_supply,lp_holders_count,error
0x352cb5e19b12fc216548a2677bd0fce83bae434b,bsc,BitTorrent,6.673e-07,127197.5,6.579986006284762e-10,193309681629276.22,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,6823122.301881697,10,Liquidity pool info could not be retrieved.
0x3541a5c1b04adaba0b83f161747815cd7b1516bc,eth,CitaDAO,0.05740108878569439,7.274086519480516e-06,8.353037898536747e-11,87083.1260175985,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,5528968.880957149,3,Liquidity pool info could not be retrieved.
0x3595e426a7808e2482667ee4e453ef280fbb9cf4,eth,Nose Candy,6.612e-06,74448.03,3.965475640667339e-05,1877404799.477506,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,6.432810670050763,3,Liquidity pool info could not be retrieved.
0x35bd01fc9d6d5d81ca9e055db88dc49aa2c699a8,eth,Friends With Benefits Pro,0.7288,53273.52,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,329.79161520714905,6,Liquidity pool info could not be retrieved.
0x35de111558f691f77f791fb0c08b2d6b931a9d47,bsc,Chain Games,0.01275,1104.84,4.843310938372737e-12,228116677631935.34,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,147.20408977690226,2,Liquidity pool info could not be retrieved.
0x362033a25b37603d4c99442501fa7b2852ddb435,eth,MATRI𝕏,6.998e-07,34354.37,6.997999999999999e-05,490916976.2789369,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,7.0547856097829085,2,Liquidity pool info could not be retrieved.
0x368ce786ea190f32439074e8d22e12ecb718b44c,bsc,Epik Prime [via ChainPort.io],0.0007073,17008.0,8.662112666548e-13,1.9634932786874012e+16,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,3874450.4820697615,1,Liquidity pool info could not be retrieved.
0x36f1f32c728c3f330409ec1f0928fa3ab3c8a76f,bsc,Adroverse Token,1.4971267319156542e-11,1.8200739623135195e-09,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,2502.7024004811747,3,Liquidity pool info could not be retrieved.
0x374c5fb7979d5fdbaad2d95409e235e5cbdfd43c,bsc,MiL.k,0.1529,1016683.57,0.7495695581110001,1356356.5368931969,,,,0.0,False,True,0.0,True,0.0,182258115956.31512,1,Liquidity pool info could not be retrieved.
0x378e1be15be6d6d1f23cfe7090b6a77660dbf14d,eth,Foxe,1.104e-09,205186.92,0.0,0.0,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,40385641.01261734,2,Liquidity pool info could not be retrieved.
0x381491960c37b65862819ced0e35385f04b2c78b,eth,ハチ公,9.213e-08,61261.74,0.0,0.0,0.0,0.0,0.0,98.92,False,True,0.0,True,0.0,40.15216487053804,3,Liquidity pool info could not be retrieved.
0x384efd1e8b05c23dc392a40cb4e515e2229a5243,eth,Healix AI,2085831.2403979767,18893.011036321313,20858.312403979766,0.9057785054900476,0.0,0.0,0.0,100.0,False,True,0.8005,True,0.0,0.08052343179162201,2,Liquidity pool info could not be retrieved.
0x3850952491606a0e420eb929b1a2e1a450d013f1,eth,PanoVerse,0.01912,172659.76,5.353600000000001e-13,3.225115062761506e+17,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,7459.894980820097,3,Liquidity pool info could not be retrieved.
0x38d64ce1bdf1a9f24e0ec469c9cade61236fb4a0,eth,Vector ETH,3598.94,10779.1,1.1144499684131097e-13,9.672125537720283e+16,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,0.2,1,Liquidity pool info could not be retrieved.
0x38e68a37e401f7271568cecaac63c6b1e19130b4,eth,Banana,20.41,9152455.97,8.197818671752598e-11,1.1164501602770035e+17,0.0,0.0,0.0,100.0,False,True,0.0034,True,0.0034,10470.344065478728,4,Liquidity pool info could not be retrieved.
0x391cf4b21f557c935c7f670218ef42c21bd8d686,eth,Morphware,0.04207,2828679.98,3.283911091905309e-11,8.613753237633525e+16,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,77896.64060325002,5,Liquidity pool info could not be retrieved.
0x39795344cbcc76cc3fb94b9d1b15c23c2070c66d,eth,Seigniorage Shares,6372200.984301942,63646.85009871418,123643.79622119946,0.5147597537756735,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,0.19331579898863702,10,Liquidity pool info could not be retrieved.
0x397deb686c72384fad502a81f4d7fdb89e1f1280,eth,Xels Token,,,,,,,,0.0,False,True,0.0,True,0.0,605588.10557832,1,Liquidity pool info could not be retrieved.
0x39fbbabf11738317a448031930706cd3e612e1b9,eth,Wrapped XRP,2.99,177995.16,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,0.004920652595090023,4,Liquidity pool info could not be retrieved.
0x3aa6b9a5306d1cd48b0466cfb130b08a70257e12,bsc,GORILLA FINANCE,1.524276730825188e-11,4.790671127834852e-08,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,0.1722622460732599,3,Liquidity pool info could not be retrieved.
0x3ad9594151886ce8538c1ff615efa2385a8c3a88,bsc,SafeMars,9.254e-09,3249288.56,0.00354739325912039,915965139.0908073,0.0,0.0,0.0,98.23,False,True,0.5002,True,0.5002,15202.671624661109,10,Liquidity pool info could not be retrieved.
0x3b0e967ce7712ec68131a809db4f78ce9490e779,bsc,Souni Token,2.849e-06,2530.09,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0066,True,0.0066,543803.020224258,2,Liquidity pool info could not be retrieved.
0x3b198e26e473b8fab2085b37978e36c9de5d7f68,bsc,ChronoTech Token,12.15,467367.56,0.0862787065122,5416951.399635473,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,0.01627968601872902,10,Liquidity pool info could not be retrieved.
0x3bb1be077f3f96722ae92ec985ab37fd0a0c4c51,eth,Marv,4.346e-10,85928.44,1.82831874e-13,4.699861031889878e+17,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,19891958.174096387,2,Liquidity pool info could not be retrieved.
0x3be7bf1a5f23bd8336787d0289b70602f1940875,eth,VIDT DAO,0.0003015,1431.05,2.6525074183200003e-13,5395083874662164.0,,,,0.0,False,True,0.0,True,0.0,163.14724610667923,1,Liquidity pool info could not be retrieved.
0x3c45a24d36ab6fc1925533c1f57bc7e1b6fba8a4,bsc,OptionRoom Token,0.0004132,6714.54,5.162261782573743e-15,1.3006973072668042e+18,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,3743.290288703016,10,Liquidity pool info could not be retrieved.
0x3c6dad0475d3a1696b359dc04c99fd401be134da,bsc,SAITO,0.002939,25077.97,8.817e-12,2844274696608824.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,2611669.7142602117,2,Liquidity pool info could not be retrieved.
0x3c8d2fce49906e11e71cb16fa0ffeb2b16c29638,eth,Nifty League,2.319e-06,207.54,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,15875.703512782911,1,Liquidity pool info could not be retrieved.
0x3cb20d96e866d128bc469a6e66505d46d7f9baba,bsc,BIB,0.03657,101718.5,0.0,0.0,0.0,0.0,0.0,100.0,False,True,0.0,False,5.0278,248901.6046868946,3,Liquidity pool info could not be retrieved.
0x3cb48aeb3d1abadc23d2d8a6894b3a68338381c2,eth,PaladinAI,0.001864,123121.24,0.0,0.0,0.0,0.0,0.0,85.6,False,True,0.0,True,0.0,0.49905930136176085,3,Liquidity pool info could not be retrieved.
0x3da932456d082cba208feb0b096d49b202bf89c8,bsc,dego.finance,1.25,205772.37,2.625e-11,7838947428571428.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,91712.0375083335,3,Liquidity pool info could not be retrieved.
0x3e2242cb2fc1465822a0bb81ca2fe1f633a45757,bsc,Forky,1.548e-05,17624.44,1.548e-14,1.1385297157622738e+18,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,69282.03230275509,2,Liquidity pool info could not be retrieved.
0x3e43efbfa058d351a926fc611e997f2338adc2a4,eth,ORIGENT AI,0.0002326,31072.35,2.27948e-05,1363133258.4624562,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,0.45150946833925865,2,Liquidity pool info could not be retrieved.
0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,bsc,Cardano Token,0.8183,1407716.82,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,15448.75701487321,10,Liquidity pool info could not be retrieved.
0x3ef144cb45c8a390eb207a6aa9bfcf3da639cb5c,bsc,MAGA Coin,0.1607353544300055,0.010686589172230221,0.03259239412105495,0.32788598261723273,0.0,0.0,0.0,97.28,False,True,0.0,True,0.0,0.3695287997492221,10,Liquidity pool info could not be retrieved.
0x3f56e0c36d275367b8c502090edf38289b3dea0d,bsc,Mai Stablecoin,0.271,4583.08,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,False,64.5698,51944.304534784125,3,Liquidity pool info could not be retrieved.
0x3fcca8648651e5b974dd6d3e50f61567779772a8,bsc,Moonpot,0.005344,25629.29,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,5203.115880503973,10,Liquidity pool info could not be retrieved.
0x3fefe29da25bea166fb5f6ade7b5976d2b0e586b,bsc,Roam Token,0.1116,990429.55,34.2454135243923,28921.524025240273,,,,0.0,False,True,0.0001,True,0.0002,932453358993.3633,1,Liquidity pool info could not be retrieved.
0x3ffeea07a27fab7ad1df5297fa75e77a43cb5790,eth,PeiPei,3.659e-08,1933694.69,1.5393033190076703e-11,1.2562142016601242e+17,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,24484732.214327786,5,Liquidity pool info could not be retrieved.
0x4027d91ecd3140e53ae743d657549adfeebb27ab,bsc,Chain of Legends Token,0.0004262,30096.6,0.0,0.0,0.0,0.0,0.0,99.99,False,True,3.0459,True,0.0,20115.560851744718,8,Liquidity pool info could not be retrieved.
0x404d3295c8b1c61662068db584125a7ebcc0d651,eth,Mambo,1.805e-06,270615.2,1.805e-12,1.499253185595568e+17,0.0,0.0,0.0,100.0,False,True,0.0221,True,0.0,1043327.9222576915,3,Liquidity pool info could not be retrieved.
0x40c8225329bd3e28a043b029e0d07a5344d2c27c,bsc,AgeOfGods,0.0009751,22512.51,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.2868,True,0.2868,290304.0945929012,8,Liquidity pool info could not be retrieved.
0x40e5a14e1d151f34fea6b8e6197c338e737f9bf2,eth,Valinity,0.5586,445497.24,6.511141046225202e-12,6.842076324829034e+16,0.0,0.0,0.0,72.85,False,True,0.0,True,0.0,4161.757431542041,3,Liquidity pool info could not be retrieved.
0x40f85d6040df96ea14cd41142bcd244e14cf76f6,bsc,USD Coin Bridged ZED20,0.04254,77787.83,0.0,0.0,,,,0.0,False,True,0.0,True,0.0,57845.13365879256,1,Liquidity pool info could not be retrieved.
0x41065e3428188ba6eb27fbdde8526ae3af8e3830,bsc,Swash Token,0.003094,37984.51,3.078406309179865e-12,1.233901772054244e+16,0.0,0.0,0.0,0.0,False,True,0.0,True,2.5999,331809.2662463065,3,Liquidity pool info could not be retrieved.
0x410a56541bd912f9b60943fcb344f1e3d6f09567,bsc,Minto Bitcoin Hashrate Token,0.8147,2026780.34,5.255822149866235e-12,3.856257464974501e+17,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,22901316.414815795,3,Liquidity pool info could not be retrieved.
0x4168bbc34baea34e55721809911bca5baaef6ba6,eth,CEREAL,,,,,,,,0.0,False,False,7.7833,False,7.7833,75.99844005805207,1,Liquidity pool info could not be retrieved.
0x4197c6ef3879a08cd51e5560da5064b773aa1d29,bsc,ACryptoS,0.3265,8904.57,5.456986770833386e-13,1.6317741592472474e+16,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,252.04631192918805,7,Liquidity pool info could not be retrieved.
0x419905009e4656fdc02418c7df35b1e61ed5f726,eth,Resupply,0.9274,3543251.96,8.082261545776e-12,4.383985769245237e+17,,,,0.0,False,True,0.0,True,0.0,3.18067684829282,1,Liquidity pool info could not be retrieved.
0x42069f39c71816cea208451598425b492dd2b380,eth,Goompy,76.00764659930645,25285.582075864062,31975.656847862232,0.7907760017619327,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,18.431146871532437,2,Liquidity pool info could not be retrieved.
0x420b879b0d18cc182e7e82ad16a13877c3a88420,eth,Big Bud,1.393e-10,39551.5,0.0,0.0,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,561.7094444639506,2,Liquidity pool info could not be retrieved.
0x422e3af98bc1de5a1838be31a56f75db4ad43730,bsc,CoinWind Token,0.002941,4431.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,38164.52163611796,10,Liquidity pool info could not be retrieved.
0x426c72701833fddbdfc06c944737c6031645c708,bsc,DEFINA TOKEN,0.0008095,49203.81,4.7673453655499997e-14,1.0321008072030764e+18,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,557236.5852220766,10,Liquidity pool info could not be retrieved.
0x42f6f551ae042cbe50c739158b4f0cac0edb9096,bsc,Nerve,0.00212,15217.45,0.0,0.0,0.0,0.0,0.0,0.0,False,True,2.8593,True,0.0,116990.05498908009,10,Liquidity pool info could not be retrieved.
0x4338665cbb7b2485a8855a139b75d5e34ab0db94,bsc,Litecoin Token,109.34,775122.84,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,4495.035303441525,10,Liquidity pool info could not be retrieved.
0x4341bb2200176f89eb90eac4fd6cfe958e206005,bsc,EAFIN Token,,,,,,,,100.0,False,True,0.0,True,0.0,55405.10190674337,1,Liquidity pool info could not be retrieved.
0x4374f26f0148a6331905edf4cd33b89d8eed78d1,bsc,Yoshi.exchange,0.01343,14968.48,2.0547899999999996e-12,7284676292954512.0,0.0,0.0,0.0,0.0,False,False,18.9081,False,18.9081,1390.8752140977579,3,Liquidity pool info could not be retrieved.
0x43b35e89d15b91162dea1c51133c4c93bdd1c4af,bsc,Sakai Vault,0.03219,168381.46,1.1568078970289897e-13,1.4555697660125875e+18,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,424103.0660351826,4,Liquidity pool info could not be retrieved.
0x43f5b29d63cedc5a7c1724dbb1d698fde05ada21,bsc,Fodl,0.008362002478094975,2.6801294257627328e-08,3.1662441560252712e-12,8464.696004768059,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,4.257212202425e-06,2,Liquidity pool info could not be retrieved.
0x44108f0223a3c3028f5fe7aec7f9bb2e66bef82f,eth,Across Protocol Token,0.1629,3993824.3,9.913196845091753e-11,4.028795516128011e+16,,,,0.0,False,True,0.0015,True,0.0,12151.458548131232,10,Liquidity pool info could not be retrieved.
0x4437743ac02957068995c48e08465e0ee1769fbe,bsc,Fortress,0.002137,12160.24,2.0210842002571472e-14,6.016691436434377e+17,0.0,0.0,0.0,0.0,False,True,4.2155,True,4.2155,4230.724213606859,10,Liquidity pool info could not be retrieved.
0x445bd590a01fe6709d4f13a8f579c1e4846921db,eth,DUMMY,1.672e-07,2183630.72,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,37554203.25101173,2,Liquidity pool info could not be retrieved.
0x44754455564474a89358b2c2265883df993b12f0,bsc,ZeroSwapToken,0.00103,4188.23,7.649793623e-14,5.474958157573814e+16,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0001,1456.3548153668178,10,Liquidity pool info could not be retrieved.
0x44ec807ce2f4a6f2737a92e985f318d035883e47,bsc,Hashflow,0.07693,4531.24,4.6134345857518755e-11,98218364556295.53,0.0,0.0,0.0,0.0,False,True,0.0,False,95.8058,15612.151625931518,4,Liquidity pool info could not be retrieved.
0x44f161ae29361e332dea039dfa2f404e0bc5b5cc,bsc,Humanity,0.03013,223844.07,0.0,0.0,,,,0.0,False,True,0.0,True,0.0,1059112.6733654595,3,Liquidity pool info could not be retrieved.
0x450e7f6e3a2f247a51b98c39297a9a5bfbdb3170,eth,ElonGoat,30594.13455372298,128936.43417591881,0.0,0.0,0.0,0.0,0.0,95.31,False,True,0.0,True,0.0,5.003450017497505,3,Liquidity pool info could not be retrieved.
0x4550003152f12014558e5ce025707e4dd841100f,eth,Kaizen.Finance,0.0005085,29282.17,0.0,0.0,,,,0.0,False,True,0.05,True,0.0,0.000300693422405105,1,Liquidity pool info could not be retrieved.
0x45808ce43eb2d7685ff0242631f0feb6f3d8701a,bsc,EKTA v2,0.0004368,579.11,9.779869544607052e-14,5921449129342841.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,125.21150831537653,6,Liquidity pool info could not be retrieved.
0x46305b2ebcd92809d5fcef577c20c28a185af03c,eth,Shadowladys DN404,2.819860162791489,8658.117027277003,0.0,0.0,0.0,0.0,0.0,99.0,False,True,4.5702,True,4.5702,34.16934481373619,3,Liquidity pool info could not be retrieved.
0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0,eth,Kryll,0.3472,350030.66,1.3836742378397273e-11,2.529718704212403e+16,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,12167.207119550636,7,Liquidity pool info could not be retrieved.
0x4691937a7508860f876c9c0a2a617e7d9e945d4b,bsc,Wootrade Network,0.06838,1919844.41,1.3041726923103712e-10,1.472078369160569e+16,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,1433.093694986285,10,Liquidity pool info could not be retrieved.
0x46d502fac9aea7c5bc7b13c8ec9d02378c33d36f,bsc,WolfSafePoorPeople,2.192e-11,151923.03,296849.1960730537,0.5117852162301703,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,0.02525074964324147,10,Liquidity pool info could not be retrieved.
0x46fdcddfad7c72a621e8298d231033cc00e067c6,eth,Department Of Government Efficiency,1.0146091337800684e-06,94815.1547327729,95477.9049566162,0.9930586011062513,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,281069.3864511039,2,Liquidity pool info could not be retrieved.
0x473037de59cf9484632f4a27b509cfe8d4a31404,eth,GreenSatoshiToken,,,,,,,,0.0,False,True,0.0,False,63.4443,8.84002255e-10,3,Liquidity pool info could not be retrieved.
0x473f4068073cd5b2ab0e4cc8e146f9edc6fb52cc,eth,Nutcoin,3.613e-08,240978.34,7.587299999999999e-13,3.1760750200993766e+17,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,6641892.943984837,3,Liquidity pool info could not be retrieved.
0x474021845c4643113458ea4414bdb7fb74a01a77,bsc,UnoRe,0.002656,36602.5,3.5449273439999995e-13,1.0325317403740843e+17,0.0,0.0,0.0,98.38,False,True,0.0,False,9.7431,5585.941647920014,5,Liquidity pool info could not be retrieved.
0x475bfaa1848591ae0e6ab69600f48d828f61a80e,bsc,Everdome,9.615e-05,241363.52,8.76298616451285e-12,2.7543524030363204e+16,0.0,0.0,0.0,0.0,False,True,0.0004,True,0.0,112145.85332801791,10,Liquidity pool info could not be retrieved.
0x477bc8d23c634c154061869478bce96be6045d12,bsc,SeedifyFund,0.4874,3540737.46,3.098052819163e-11,1.1428912503036666e+17,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,68497.33161452318,10,Liquidity pool info could not be retrieved.
0x478156deabfac918369044d52a6bdb5cc5597994,eth,Schrodinger,,,,,,,,0.0,False,True,0.0,True,0.0,8226.68615867,4,Liquidity pool info could not be retrieved.
0x47bead2563dcbf3bf2c9407fea4dc236faba485a,bsc,Swipe,0.01532,44699.8,1.001064029851661e-11,4465228863195062.0,0.0,0.0,0.0,0.0,False,True,0.0001,True,0.0,4627.362956879481,10,Liquidity pool info could not be retrieved.
0x47c454ca6be2f6def6f32b638c80f91c9c3c5949,bsc,Games For A Living,0.008,807326.15,4.2027333144e-11,1.9209549824011548e+16,0.0,0.0,0.0,99.99,False,True,0.0,True,0.0,3099581.3110706406,3,Liquidity pool info could not be retrieved.
0x4803ac6b79f9582f69c4fa23c72cb76dd1e46d8d,bsc,TopManager Token,0.05702,1120.9,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0003,192047.07694279257,1,Liquidity pool info could not be retrieved.
0x4823a096382f4fa583b55d563afb9f9a58c72fc0,bsc,Arabic,0.0004754,8145.01,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,5717.561636287599,10,Liquidity pool info could not be retrieved.
0x482e6bd0a178f985818c5dfb9ac77918e8412fba,bsc,Colizeum,6.234598448182467e-10,1.8615671175152615e-06,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,78789.24212032337,10,Liquidity pool info could not be retrieved.
0x489580eb70a50515296ef31e8179ff3e77e24965,bsc,DappRadar,0.001813,3690.47,2.7662905168287385e-12,1334086198665329.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.089,1286.1314722505344,10,Liquidity pool info could not be retrieved.
0x48c276e8d03813224bb1e55f953adb6d02fd3e02,eth,Kuma Inu,3.27e-09,1247674.12,1.3038826968076433e-12,9.568913852869884e+17,0.0,0.0,0.0,97.91,False,True,0.3707,True,0.3707,129344912.97790632,10,Liquidity pool info could not be retrieved.
0x48d41fc014865c32be82c50ee647b6a4bfab38a8,eth,Kumaneene,4.106e-11,27266.0,4.1059999999999997e-05,664052605.9425232,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,859.0692637965811,2,Liquidity pool info could not be retrieved.
0x48f9e38f3070ad8945dfeae3fa70987722e3d89c,eth,infiniFi USD,1.0001,260791.64,9.253988821492747e-11,2818153825670302.5,,,,0.0,False,True,0.0,True,0.0,0.000896391794864958,1,Liquidity pool info could not be retrieved.
0x4947b72fed037ade3365da050a9be5c063e605a7,eth,Peanut,2.29e-07,75827.96,9.633801e-05,787103242.0121613,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,22.468377778558025,2,Liquidity pool info could not be retrieved.
0x4a220e6096b25eadb88358cb44068a3248254675,eth,Quant,105.11,826161.78,1.5287383566076142e-09,540420652382475.3,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,3964.964255385335,10,Liquidity pool info could not be retrieved.
0x4a467232abe1472f9abeb49dcd2b34590222cae9,eth,Grid Protocol,1.42e-05,18767.96,14200.0,1.321687323943662,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,35694.95762709349,2,Liquidity pool info could not be retrieved.
0x4ad434b8cdc3aa5ac97932d6bd18b5d313ab0f6f,eth,EverMoon,0.000124,115622.88,0.0,0.0,0.0,0.0,0.0,99.98,False,True,0.0122,True,0.0035,53940.75743435331,3,Liquidity pool info could not be retrieved.
0x4ae149fd6059af772b962efac6bf0236872d6940,eth,Lemmy The Bat,5.139e-05,251571.7,3.5459099999999998e-12,7.094700655120971e+16,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,233704.80453362528,2,Liquidity pool info could not be retrieved.
0x4b7ffcb2b92fb4890f22f62a52fb7a180eab818e,eth,DIVA Token,0.0038539899897901664,58696.4603588772,385312.9512456426,0.15233451190551173,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,6808.8178122196805,2,Liquidity pool info could not be retrieved.
0x4ba0057f784858a48fe351445c672ff2a3d43515,bsc,Kalmar Token,0.002051,2909.86,1.7519703733133288e-14,1.6609070817201485e+17,0.0,0.0,0.0,0.0,False,True,0.0424,True,0.0,752.0958289608046,10,Liquidity pool info could not be retrieved.
0x4bd17003473389a42daf6a0a729f6fdb328bbbd7,bsc,VAI Stablecoin,0.9992,364518.25,2.9330377932728908e-12,1.2428010673304171e+17,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,14572443.302887471,3,Liquidity pool info could not be retrieved.
0x4c769928971548eb71a3392eaf66bedc8bef4b80,bsc,HarryPotterObamaSonic10Inu,2.026e-09,574975.34,0.0,0.0,0.0,0.0,0.0,99.98,False,True,0.1211,True,0.0,5686.564493956135,5,Liquidity pool info could not be retrieved.
0x4c882ec256823ee773b25b414d36f92ef58a7c0c,bsc,pStake Finance,0.03109,527.88,1.5545e-11,33958185911868.77,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,1487.8430396607332,5,Liquidity pool info could not be retrieved.
0x4cd0c43b0d53bc318cc5342b77eb6f124e47f526,eth,Ross Ulbricht Genesis Collection,0.000157,11803.75,1.2115303163547176e-12,9742843278998924.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,17770.29047053315,4,Liquidity pool info could not be retrieved.
0x4db5a66e937a9f4473fa95b1caf1d1e1d62e29ea,bsc,Wrapped Ether,4580.37,452058.34,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,0.05021606726974847,4,Liquidity pool info could not be retrieved.
0x4dfae3690b93c47470b03036a17b23c1be05127c,eth,Pepe,4.8,101575.17,1.7914184790523143e-13,5.670097254647875e+17,0.0,0.0,0.0,80.07,False,True,0.0,True,0.0,123.63749928301053,6,Liquidity pool info could not be retrieved.
0x4e15361fd6b4bb609fa63c81a2be19d873717870,eth,Fantom Token,0.3225,426985.48,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,3.0579,28099.993450773574,10,Liquidity pool info could not be retrieved.
0x4e4990e997e1df3f6b39ff49384e2e7e99bc55fe,eth,Saudi Bonk,2.958420693525566e-07,27575.13039256722,0.0,0.0,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,316227.7660168379,2,Liquidity pool info could not be retrieved.
0x4e93bfcd6378e564c454bf99e130ae10a1c7b2dd,bsc,AIRBTC,1.0527684294812919e-13,1.2819573028452483e-05,0.0,0.0,0.0,0.0,0.0,68.44,False,True,0.0,True,0.0,41329933.03738117,10,Liquidity pool info could not be retrieved.
0x4e9fcd48af4738e3bf1382009dc1e93ebfce698f,eth,TAO Inu,0.001793,344089.84,1.6615241239279613e-12,2.0709289443631258e+17,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,30208.71082154947,2,Liquidity pool info could not be retrieved.
0x4ea98c1999575aaadfb38237dd015c5e773f75a2,bsc,MAGA,0.1542,6633.74,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,8488387.241090376,9,Liquidity pool info could not be retrieved.
0x4f311c430540db1d64e635eb55f969f1660b2016,eth,Pepechain Token,0.09566703916581577,43888.89559130589,0.0,0.0,0.0,0.0,0.0,99.96,False,True,0.0,True,0.0,655.4438944545569,3,Liquidity pool info could not be retrieved.
0x4f7ea8f6487a7007ca054f35c4a7b961f5b18961,bsc,GoldenCat,1.298e-07,113957.35,8.965156199999999e-05,1271113937.7582738,0.0,0.0,0.0,100.0,False,True,0.0,True,0.0,149.054814697868,6,Liquidity pool info could not be retrieved.
0x4fe83213d56308330ec302a8bd641f1d0113a4cc,eth,NuCypher,0.05359,86045.83,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.0,True,0.0,533.406907288998,8,Liquidity pool info could not be retrieved.
0x4ff1f7ee6516dd1d14db83c2cbce06b69ad14444,bsc,Memecoin1,4.938e-06,6829.21,4.938e-15,1.382991089509923e+18,,,,45.92,False,True,0.0,True,0.0,3326371.3685700614,9,Liquidity pool info could not be retrieved.
0x5027fc44a7ba114b8f494b1e4970900c6652fedf,eth,Arcana Network,0.005818,2653.42,3.5611501201645434e-12,745101978424149.8,,,,0.0,False,True,0.0,True,0.0,0.008627637839253683,1,Liquidity pool info could not be retrieved.
0x502a641decfe32b1e3d030e05effb8ae5146e64b,bsc,rsPALM,0.00104,77463.21,8.291113981004758,9342.919440918437,,,,0.0,False,True,0.0,True,0.0,5693956988173.036,2,Liquidity pool info could not be retrieved.
